gene_id_name	gene_biotype_name	TYPE	chr	strand	DOG_length	DOG_start_local	DOG_end_local	DOG_start_meta	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	POG_into_upstream_gene	padj	baseMean	pvalue	log2FoldChange	lfcSE	stat	source	length	left_int_length	right_int_length	sample_name	start	end	type
WBGene00200312	ncRNA	ADOG	IV	+	200	7311439	7311639	7311439	7311639	0	False	False	0	0.9579774124154459	2.28571428571429	0.469856994980807	-2.15198023382745	2.9918472592026504	0.522312274043752	WormBase	147	0.0	5293.0	N2HS_J2B_sp	7311292	7311439	gene
WBGene00200187	ncRNA	ADOG	IV	+	200	7403795	7403995	7403795	7403995	0	False	False	0	0.9579774124154459	2.85714285714286	0.45514022837848	-1.8300567831906998	2.44692980418542	0.557819270580371	WormBase	220	0.0	1665.0	N2HS_J2B_sp	7403575	7403795	gene
WBGene00017416	protein_coding	ADOG	IV	+	300	7458214	7458514	7458214	7458514	0	False	False	0	0.9579774124154459	2.85714285714286	0.411863493461664	-2.15198775744083	2.65654999669556	0.673415048475807	WormBase	1689	0.0	15262.0	N2HS_J2B_sp	7456525	7458214	gene
WBGene00001453	protein_coding	ADOG	IV	+	200	7870100	7870300	7870100	7870300	0	True	False	0	0.9579774124154459	19.7142857142857	0.5647411310741679	-0.8492399929272572	1.4750176804581498	0.331561385287685	WormBase	1193	0.0	765.0	N2HS_J2B_sp	7868907	7870100	gene
WBGene00200948	ncRNA	ADOG	IV	+	400	8009675	8010075	8009675	8010075	0	False	False	0	0.9579774124154459	5.0	0.34528160890919396	-2.2515275895680698	2.4225374016844903	0.890722438885092	WormBase	209	0.0	4474.0	N2HS_J2B_sp	8009466	8009675	gene
WBGene00018358	protein_coding	ADOG	IV	+	500	8127214	8127714	8127214	8127714	0	False	False	0	0.662817705854886	58.1428571428571	0.0184080020010549	-2.3250936082482	0.9768746289713008	5.5568981354108	WormBase	4109	0.0	520.0	N2HS_J2B_sp	8123105	8127214	gene
WBGene00018070	protein_coding	ADOG	IV	+	1800	8301165	8302965	8301165	8302965	0	True	False	0	0.9579774124154459	2.85714285714286	0.250990219009786	-3.05886707806164	2.7023864364008703	1.3177835658135901	WormBase	410	0.0	2803.0	N2HS_J2B_sp	8300755	8301165	gene
WBGene00017071	protein_coding	ADOG	IV	+	200	8375371	8375571	8375371	8375571	0	False	False	0	0.9790324861302091	32.7142857142857	0.914216820854427	-0.10383664969041198	0.9637965895414129	0.0116038654422184	WormBase	8832	0.0	4613.0	N2HS_J2B_sp	8366539	8375371	gene
WBGene00167394	piRNA	ADOG	IV	+	200	8518213	8518413	8518213	8518413	0	False	False	0	0.9579774124154459	1.42857142857143	0.77604976378345	-0.999984282459881	3.5120182943190597	0.0809235206044079	WormBase	20	0.0	2681.0	N2HS_J2B_sp	8518193	8518213	gene
WBGene00002043	protein_coding	ADOG	IV	+	300	8544403	8544703	8544403	8544703	0	False	False	0	0.9579774124154459	10.1428571428571	0.0969851285465694	-2.46910844282297	1.49426087396401	2.75443408079071	WormBase	5280	0.0	15031.0	N2HS_J2B_sp	8539123	8544403	gene
WBGene00044241	protein_coding	ADOG	IV	+	200	9012339	9012539	9012339	9012539	0	False	False	0	0.9579774124154459	3.28571428571429	0.423127984484447	1.90687737398801	2.38762299789658	0.641611131882666	WormBase	1755	0.0	4449.0	N2HS_J2B_sp	9010584	9012339	gene
WBGene00219626	lincRNA	ADOG	IV	+	1000	9063687	9064687	9063687	9064687	0	False	False	0	0.9579774124154459	20.4285714285714	0.107298276976055	-2.08488627176331	1.29542121995327	2.59356951290069	WormBase	2908	0.0	6323.0	N2HS_J2B_sp	9060779	9063687	gene
WBGene00003610	protein_coding	ADOG	IV	+	200	9073622	9073822	9073622	9073822	0	False	False	0	0.9734923891151128	5.28571428571429	0.899956150895593	-0.24510969146275602	1.94917524736863	0.0158046985583837	WormBase	3612	0.0	1051.0	N2HS_J2B_sp	9070010	9073622	gene
WBGene00043283	pseudogene	ADOG	IV	+	600	9149297	9149897	9149297	9149897	0	False	False	0	0.9579774124154459	1.85714285714286	0.744818118447983	0.9999935047189901	3.08301682603351	0.105936971086269	WormBase	348	0.0	1194.0	N2HS_J2B_sp	9148949	9149297	gene
WBGene00012437	protein_coding	ADOG	IV	+	400	9283113	9283513	9283113	9283513	0	False	False	0	0.9579774124154459	12.142857142857098	0.10437136067281098	-2.2954501242435	1.4077219065492999	2.63744369206607	WormBase	8697	0.0	17314.0	N2HS_J2B_sp	9274416	9283113	gene
WBGene00195550	ncRNA	ADOG	IV	+	400	9367011	9367411	9367011	9367411	0	False	False	0	0.9867449309358192	2.71428571428571	0.9515278861011129	0.169922882210146	2.7985437990225694	0.0036952055457995	WormBase	127	0.0	4497.0	N2HS_J2B_sp	9366884	9367011	gene
WBGene00168460	piRNA	ADOG	IV	+	500	9520783	9521283	9520783	9521283	0	True	False	0	0.9579774124154459	1.42857142857143	0.77604976378345	-0.999984282459881	3.5120182943190597	0.0809235206044079	WormBase	20	0.0	5393.0	N2HS_J2B_sp	9520763	9520783	gene
WBGene00014241	protein_coding	ADOG	IV	+	400	9684473	9684873	9684473	9684873	0	False	False	0	0.9734923891151128	3.4285714285714306	0.8813498479977461	0.339853371543891	2.27660964468304	0.0222780289205851	WormBase	856	0.0	4509.0	N2HS_J2B_sp	9683617	9684473	gene
WBGene00002204	protein_coding	ADOG	IV	+	300	9834822	9835122	9834822	9835122	0	False	False	0	0.9579774124154459	4.142857142857141	0.38547427045582106	-1.9175172274478103	2.21559313256944	0.753170544446785	WormBase	1887	0.0	2794.0	N2HS_J2B_sp	9832935	9834822	gene
WBGene00010639	protein_coding	ADOG	IV	+	200	9866163	9866363	9866163	9866363	0	False	False	0	0.9579774124154459	7.142857142857139	0.13844758695139903	-2.9593460914590097	2.1069767458780397	2.1951293454676204	WormBase	1085	0.0	9533.0	N2HS_J2B_sp	9865078	9866163	gene
WBGene00001621	protein_coding	ADOG	IV	+	300	10133283	10133583	10133283	10133583	0	True	False	0	0.9579774124154459	5.857142857142861	0.311069886673116	1.96637920945508	1.9632735415565	1.0261277481775601	WormBase	3026	0.0	4841.0	N2HS_J2B_sp	10130257	10133283	gene
WBGene00001653	protein_coding	ADOG	IV	+	600	10202993	10203593	10202993	10203593	0	False	False	0	0.9718747613649571	24.571428571428598	0.833241051029285	0.223816712959319	1.06335199766993	0.0443298891662778	WormBase	5173	0.0	736.0	N2HS_J2B_sp	10197820	10202993	gene
WBGene00013856	protein_coding	ADOG	IV	+	600	10729003	10729603	10729003	10729603	0	False	False	0	0.9579774124154459	1.42857142857143	0.77604976378345	-0.999984282459881	3.5120182943190597	0.0809235206044079	WormBase	431	0.0	6256.0	N2HS_J2B_sp	10728572	10729003	gene
WBGene00012794	protein_coding	ADOG	IV	+	500	10985030	10985530	10985030	10985530	0	False	False	0	0.9579774124154459	6.71428571428571	0.614633017645034	-0.9004588387335392	1.78606389116141	0.253483258133855	WormBase	2962	0.0	955.0	N2HS_J2B_sp	10982068	10985030	gene
WBGene00000866	protein_coding	ADOG	IV	+	400	10987426	10987826	10987426	10987826	0	False	False	0	0.987709215824208	7.571428571428571	0.959805405618158	-0.0878760672257139	1.7440468964991498	0.00253993620684412	WormBase	1441	0.0	480.0	N2HS_J2B_sp	10985985	10987426	gene
WBGene00197093	ncRNA	ADOG	IV	+	300	11166123	11166423	11166123	11166423	0	False	False	0	0.9579774124154459	1.42857142857143	0.77604976378345	-0.999984282459881	3.5120182943190597	0.0809235206044079	WormBase	70	0.0	3711.0	N2HS_J2B_sp	11166053	11166123	gene
WBGene00196466	ncRNA	ADOG	IV	+	200	11499229	11499429	11499229	11499429	0	False	False	0	0.9579774124154459	1.7142857142857097	0.675808837080108	-1.4150170332678702	3.3782222967820497	0.17488215476898	WormBase	93	0.0	1492.0	N2HS_J2B_sp	11499136	11499229	gene
WBGene00012498	pseudogene	ADOG	IV	+	400	11610910	11611310	11610910	11611310	0	False	False	0	0.9579774124154459	35.8571428571429	0.591824038131777	-0.512060930801084	0.954209724407842	0.287504691044902	WormBase	2010	0.0	25738.0	N2HS_J2B_sp	11608900	11610910	gene
WBGene00010447	protein_coding	ADOG	IV	+	300	11743789	11744089	11743789	11744089	0	False	False	0	1.0	2.28571428571429	1.0	8.004868914119491e-07	2.6150226830471297	-9.2370555648813e-14	WormBase	1083	0.0	1851.0	N2HS_J2B_sp	11742706	11743789	gene
WBGene00219327	protein_coding	ADOG	IV	+	200	11916126	11916326	11916126	11916326	0	True	False	0	0.9579774124154459	123.42857142857099	0.419648706981254	0.635362094557801	0.787225076879538	0.651298800338864	WormBase	359	0.0	753.0	N2HS_J2B_sp	11915767	11916126	gene
WBGene00201915	ncRNA	ADOG	IV	+	500	12199716	12200216	12199716	12200216	0	False	False	0	0.9579774124154459	1.42857142857143	0.77604976378345	-0.999984282459881	3.5120182943190597	0.0809235206044079	WormBase	139	0.0	1262.0	N2HS_J2B_sp	12199577	12199716	gene
WBGene00196985	ncRNA	ADOG	IV	+	600	12217444	12218044	12217444	12218044	0	False	False	0	0.9579774124154459	2.85714285714286	0.6902094608607771	-0.9999834684012991	2.5093671485688502	0.158858704115783	WormBase	67	0.0	965.0	N2HS_J2B_sp	12217377	12217444	gene
WBGene00173640	piRNA	ADOG	IV	+	400	12262116	12262516	12262116	12262516	0	False	False	0	0.9579774124154459	1.42857142857143	0.77604976378345	-0.999984282459881	3.5120182943190597	0.0809235206044079	WormBase	20	0.0	6532.0	N2HS_J2B_sp	12262096	12262116	gene
WBGene00005681	protein_coding	ADOG	IV	+	900	12504055	12504955	12504055	12504955	0	False	False	0	0.9579774124154459	2.85714285714286	0.448357071146036	-2.11545965574688	2.80984411732956	0.5748018559777679	WormBase	1799	0.0	1642.0	N2HS_J2B_sp	12502256	12504055	gene
WBGene00045131	pseudogene	ADOG	IV	+	300	12507566	12507866	12507566	12507866	0	True	False	0	0.9718747613649571	1.7142857142857097	0.853204499398274	0.584959745742855	3.1675510442585897	0.0342365754627174	WormBase	157	0.0	5603.0	N2HS_J2B_sp	12507409	12507566	gene
WBGene00011941	protein_coding	ADOG	IV	+	300	12676000	12676300	12676000	12676300	0	False	False	0	0.9579774124154459	4.42857142857143	0.36386888388384997	2.1374799112561202	2.40940452537439	0.8244960964352691	WormBase	793	0.0	12655.0	N2HS_J2B_sp	12675207	12676000	gene
WBGene00194926	protein_coding	ADOG	IV	+	400	12894724	12895124	12894724	12895124	0	False	False	0	1.0	12.285714285714299	0.9910340891467491	-0.0220312353854018	1.9615090938543502	0.000126277795132523	WormBase	951	0.0	570.0	N2HS_J2B_sp	12893773	12894724	gene
WBGene00010124	protein_coding	ADOG	IV	+	200	12975591	12975791	12975591	12975791	0	False	False	0	0.9718747613649571	3.5714285714285694	0.840082987988245	0.46948018586710294	2.32991372998846	0.0407181260386977	WormBase	1967	0.0	640.0	N2HS_J2B_sp	12973624	12975591	gene
WBGene00004029	protein_coding	ADOG	IV	+	200	13421927	13422127	13421927	13422127	0	False	False	0	0.9579774124154459	11.714285714285701	0.347913971341006	1.58495241759241	1.7197712179554798	0.8810510336119041	WormBase	5886	0.0	573.0	N2HS_J2B_sp	13416041	13421927	gene
WBGene00012637	protein_coding	ADOG	IV	+	200	13474005	13474205	13474005	13474205	0	False	False	0	0.9579774124154459	4.0	0.47429362322136	-1.53050608130741	2.1379553107018	0.511955349430373	WormBase	1508	0.0	427.0	N2HS_J2B_sp	13472497	13474005	gene
WBGene00172725	piRNA	ADOG	IV	+	200	13670139	13670339	13670139	13670339	0	False	False	0	0.9579774124154459	1.42857142857143	0.77604976378345	-0.999984282459881	3.5120182943190597	0.0809235206044079	WormBase	20	0.0	3164.0	N2HS_J2B_sp	13670119	13670139	gene
WBGene00046634	piRNA	ADOG	IV	+	200	13714128	13714328	13714128	13714328	0	False	False	0	0.9579774124154459	1.85714285714286	0.635156041216174	-1.58494022212549	3.33371681896286	0.225133420716432	WormBase	20	0.0	268.0	N2HS_J2B_sp	13714108	13714128	gene
WBGene00049618	piRNA	ADOG	IV	+	200	13714538	13714738	13714538	13714738	0	False	False	0	0.9579774124154459	1.42857142857143	0.77604976378345	-0.999984282459881	3.5120182943190597	0.0809235206044079	WormBase	20	0.0	551.0	N2HS_J2B_sp	13714518	13714538	gene
WBGene00172836	piRNA	ADOG	IV	+	300	13802451	13802751	13802451	13802751	0	False	False	0	0.9579774124154459	1.42857142857143	0.77604976378345	-0.999984282459881	3.5120182943190597	0.0809235206044079	WormBase	20	0.0	3099.0	N2HS_J2B_sp	13802431	13802451	gene
WBGene00047698	piRNA	ADOG	IV	+	200	13858407	13858607	13858407	13858607	0	False	False	0	0.9579774124154459	1.42857142857143	0.77604976378345	-0.999984282459881	3.5120182943190597	0.0809235206044079	WormBase	20	0.0	435.0	N2HS_J2B_sp	13858387	13858407	gene
WBGene00166230	piRNA	ADOG	IV	+	200	13927304	13927504	13927304	13927504	0	True	False	0	0.9579774124154459	1.42857142857143	0.77604976378345	-0.999984282459881	3.5120182943190597	0.0809235206044079	WormBase	20	0.0	568.0	N2HS_J2B_sp	13927284	13927304	gene
WBGene00172936	piRNA	ADOG	IV	+	200	14048385	14048585	14048385	14048585	0	False	False	0	0.9579774124154459	1.42857142857143	0.77604976378345	-0.999984282459881	3.5120182943190597	0.0809235206044079	WormBase	20	0.0	532.0	N2HS_J2B_sp	14048365	14048385	gene
WBGene00046793	piRNA	ADOG	IV	+	500	14170980	14171480	14170980	14171480	0	False	False	0	0.9579774124154459	1.7142857142857097	0.675808837080108	-1.4150170332678702	3.37822229678204	0.17488215476898	WormBase	20	0.0	528.0	N2HS_J2B_sp	14170960	14170980	gene
WBGene00011021	protein_coding	ADOG	IV	+	200	14173216	14173416	14173216	14173416	0	False	False	0	0.9734923891151128	1.85714285714286	0.8876669263347271	-0.415025915633372	2.9372425479812003	0.0199535370526185	WormBase	735	0.0	1301.0	N2HS_J2B_sp	14172481	14173216	gene
WBGene00008534	pseudogene	ADOG	IV	+	200	14201780	14201980	14201780	14201980	0	False	False	0	0.9579774124154459	15.4285714285714	0.0810830279988283	-2.62772934480603	1.49455654600996	3.0430582429587596	WormBase	2517	0.0	275.0	N2HS_J2B_sp	14199263	14201780	gene
WBGene00045904	piRNA	ADOG	IV	+	200	14202075	14202275	14202075	14202275	0	False	False	0	0.9579774124154459	4.57142857142857	0.400854032122172	-1.999979130922	2.372338742059	0.705762879247427	WormBase	20	0.0	304.0	N2HS_J2B_sp	14202055	14202075	gene
WBGene00170903	piRNA	ADOG	IV	+	200	14202818	14203018	14202818	14203018	0	False	False	0	0.9579774124154459	1.42857142857143	0.77604976378345	-0.999984282459881	3.5120182943190597	0.0809235206044079	WormBase	20	0.0	412.0	N2HS_J2B_sp	14202798	14202818	gene
WBGene00048304	piRNA	ADOG	IV	+	200	14431773	14431973	14431773	14431973	0	False	False	0	0.9579774124154459	1.42857142857143	0.77604976378345	-0.999984282459881	3.5120182943190597	0.0809235206044079	WormBase	20	0.0	353.0	N2HS_J2B_sp	14431753	14431773	gene
WBGene00045313	pseudogene	ADOG	IV	+	200	14527343	14527543	14527343	14527543	0	False	False	0	0.9579774124154459	1.57142857142857	0.541669193194578	-1.99996976392176	3.28558929856434	0.37245485503712294	WormBase	250	0.0	240.0	N2HS_J2B_sp	14527093	14527343	gene
WBGene00049606	piRNA	ADOG	IV	+	200	14586861	14587061	14586861	14587061	0	False	False	0	0.9579774124154459	1.42857142857143	0.77604976378345	-0.999984282459881	3.5120182943190597	0.0809235206044079	WormBase	20	0.0	215.0	N2HS_J2B_sp	14586841	14586861	gene
WBGene00046037	piRNA	ADOG	IV	+	200	14602658	14602858	14602658	14602858	0	False	False	0	0.9579774124154459	1.57142857142857	0.541669193194578	-1.99996976392176	3.28558929856434	0.37245485503712294	WormBase	20	0.0	223.0	N2HS_J2B_sp	14602638	14602658	gene
WBGene00168198	piRNA	ADOG	IV	+	200	14688255	14688455	14688255	14688455	0	False	False	0	0.9579774124154459	1.42857142857143	0.77604976378345	-0.999984282459881	3.5120182943190597	0.0809235206044079	WormBase	20	0.0	2074.0	N2HS_J2B_sp	14688235	14688255	gene
