DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_overlap_opposite_strand_local:antisense	DOG_overlap_opposite_strand_local:lincRNA	DOG_overlap_opposite_strand_local:miRNA	DOG_overlap_opposite_strand_local:ncRNA	DOG_overlap_opposite_strand_local:piRNA	DOG_overlap_opposite_strand_local:protein_coding	DOG_overlap_opposite_strand_local:pseudogene	DOG_overlap_opposite_strand_local:rRNA	DOG_overlap_opposite_strand_local:snRNA	DOG_overlap_opposite_strand_local:snoRNA	DOG_overlap_opposite_strand_local:tRNA	DOG_overlap_opposite_strand_meta:antisense	DOG_overlap_opposite_strand_meta:lincRNA	DOG_overlap_opposite_strand_meta:miRNA	DOG_overlap_opposite_strand_meta:ncRNA	DOG_overlap_opposite_strand_meta:piRNA	DOG_overlap_opposite_strand_meta:protein_coding	DOG_overlap_opposite_strand_meta:pseudogene	DOG_overlap_opposite_strand_meta:rRNA	DOG_overlap_opposite_strand_meta:snRNA	DOG_overlap_opposite_strand_meta:snoRNA	DOG_overlap_opposite_strand_meta:tRNA	DOG_overlap_same_strand_local:antisense	DOG_overlap_same_strand_local:lincRNA	DOG_overlap_same_strand_local:miRNA	DOG_overlap_same_strand_local:ncRNA	DOG_overlap_same_strand_local:piRNA	DOG_overlap_same_strand_local:protein_coding	DOG_overlap_same_strand_local:pseudogene	DOG_overlap_same_strand_local:rRNA	DOG_overlap_same_strand_local:snRNA	DOG_overlap_same_strand_local:snoRNA	DOG_overlap_same_strand_local:tRNA	DOG_overlap_same_strand_meta:antisense	DOG_overlap_same_strand_meta:lincRNA	DOG_overlap_same_strand_meta:miRNA	DOG_overlap_same_strand_meta:ncRNA	DOG_overlap_same_strand_meta:piRNA	DOG_overlap_same_strand_meta:protein_coding	DOG_overlap_same_strand_meta:pseudogene	DOG_overlap_same_strand_meta:rRNA	DOG_overlap_same_strand_meta:snRNA	DOG_overlap_same_strand_meta:snoRNA	DOG_overlap_same_strand_meta:tRNA	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	baseMean	chr	end	gene_biotype_name	gene_id_name	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:rRNA	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:rRNA	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	lfcSE	log2FoldChange	padj	pvalue	right_int_length	sample_name	source	start	stat	strand	type
11694136	11697837	0	False	True	4000	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	['WBGene00206423', 'WBGene00220151']	0	['WBGene00194866', 'WBGene00012753']	0	0	0	0	0	11693837	11693837	0	DOG	4459.28571428571	III	11693837	protein_coding	WBGene00000793	0	0	0	0	0	0	0		0	0	0	0	0	0	['WBGene00220150']	0	0	0	0.0	0	0	0	0.0	36099	0.27021976018153304	-1.38569462307936	1.81264728577204e-05	3.71528708083543e-07	299.0	N2HS_J2B_s	WormBase	11657738	25.8368422084225	+	gene
13508850	13508850	0	False	False	200	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	13508650	13508650	0	DOG	930.285714285714	III	13508650	protein_coding	WBGene00012109	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2632	0.307784284551904	-1.05242932780573	0.0179325746406605	0.0006688469242420481	13629.0	N2-J2-1__split	WormBase	13506018	11.5738804745385	+	gene
4710212	4710212	0	False	False	400	0	0	0	0	0	['WBGene00001032']	0		0	0	0	0	0	0	0	0	['WBGene00001032']	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	4709812	4709812	0	DOG	205.85714285714297	X	4709812	protein_coding	WBGene00019344	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2624	0.436000966134933	-1.75930898548653	0.0021921730378274	6.31286377984631e-05	2147.0	N2HS_J2B_spl	WormBase	4707188	16.006402432515	+	gene
7779577	7786415	0	False	True	11500	0	0	0	0	0	['WBGene00003171', 'WBGene00022666']	0		0	0	0	0	0	0	0	0	['WBGene00003171', 'WBGene00022666', 'WBGene00022667']	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00022665']	0	0	0	0	0	7774915	7774915	0	DOG	202.85714285714297	X	7774915	protein_coding	WBGene00000950	0	0	0	['WBGene00198886']	0	0	0		0	0	['WBGene00023214']	0	0	0	0	0	0	0	0.0	0	0	['WBGene00023210', 'WBGene00023211']	0.0	11728	0.477170825514371	-1.60450786486519	0.0217962886546353	0.000838891546944516	4662.0	N2HS_J2B_spl	WormBase	7763187	11.1531489287504	+	gene
16223919	16223919	0	False	False	400	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	16223519	16223519	0	DOG	77.0	X	16223519	protein_coding	WBGene00009068	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	3509	0.671084056759062	-3.82573135445921	1.3470227324032e-06	2.2958401978064e-08	5944.0	N2-J2-2__split	WormBase	16220010	31.2267214404286	+	gene
1405935	1410275	0	False	True	7300	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00022371']	0	0	0	0	0	1402975	1402975	0	DOG	1428.0	I	1402975	protein_coding	WBGene00022372	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	8406	0.27850825973245397	-1.07393996436848	0.00397906427582487	0.000125053716707773	2960.0	N2HS_J2B_spl	WormBase	1394569	14.714906409241399	+	gene
926145	926145	0	False	False	200	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	925945	925945	0	DOG	183.285714285714	V	925945	protein_coding	WBGene00019239	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	8128	0.546413315105063	-2.48752478987094	0.000269255880354285	6.86783388742427e-06	4988.0	N2HS_J2B_spl	WormBase	917817	20.2297006038585	+	gene
10645435	10645435	0	False	False	300	0	0	0	0	0	['WBGene00007863']	0		0	0	0	0	0	0	0	0	['WBGene00007863']	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	10645135	10645135	0	DOG	40.2857142857143	V	10645135	protein_coding	WBGene00007862	0	0	0	['WBGene00199391']	0	0	0		0	0	0	0	0	0	['WBGene00198829']	0	0	0	0.0	0	0	0	0.0	9113	0.828487970778489	-3.29596473588773	0.00283418948443889	8.58454113938446e-05	2097.0	N2HS_J2B_spl	WormBase	10636022	15.4249922750067	+	gene
12558491	12558491	0	False	False	300	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	12558191	12558191	0	DOG	45.28571428571429	V	12558191	ncRNA	WBGene00200167	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	179	1.17341588407592	-4.01873137074156	0.0069812246140344	0.00023053463198246098	2519.0	N2HS_J2A_split	WormBase	12558012	13.564249021902402	+	gene
19612299	19612299	0	False	False	200	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	19612099	19612099	0	DOG	602.714285714286	V	19612099	protein_coding	WBGene00012840	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2605	0.3611636320781	-2.04669572890124	1.27142204283846e-06	2.08477310599793e-08	1362.0	N2HS_J2B_spl	WormBase	19609494	31.4139531114224	+	gene
996871	996871	0	True	False	1500	0	0	0	0	0	['WBGene00043328']	0		0	0	0	0	0	0	0	0	['WBGene00043328']	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	995371	995371	0	DOG	58.571428571428605	II	995371	protein_coding	WBGene00043327	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	840	0.9398501019076421	-4.60167435098813	4.40660802079002e-05	9.23270184269372e-07	6332.0	N2HS_J2B_sp	WormBase	994531	24.081837685746798	+	gene
4989134	4989134	0	False	False	200	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	4988934	4988934	0	DOG	236.0	II	4988934	protein_coding	WBGene00020867	0	0	0	['WBGene00200295', 'WBGene00200173', 'WBGene00200804']	0	0	0		0	0	0	0	0	0	['WBGene00195260']	0	0	0	0.0	0	0	0	0.0	19748	0.42178871071044804	-1.9866058722811601	0.00014037431091184	3.1968642885866502e-06	1168.0	N2HS_J2B_sp	WormBase	4969186	21.694621041139897	+	gene
9109534	9144351	0	False	True	38900	0	0	0	0	['WBGene00172467']	['WBGene00012004', 'WBGene00001041']	0		0	0	0	0	0	0	['WBGene00200375']	['WBGene00172467', 'WBGene00168488']	['WBGene00012004', 'WBGene00001041']	0		0	['WBGene00220092']	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00012002', 'WBGene00012005', 'WBGene00007633', 'WBGene00195143', 'WBGene00195144', 'WBGene00012421']	0	0	0	['WBGene00219819']	0	9105451	9105451	0	DOG	1932.14285714286	II	9105451	protein_coding	WBGene00012003	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	4353	0.381931474543814	-1.76289914887811	0.000160128019831068	3.7196670514162804e-06	4083.0	N2HS_J2B_sp	WormBase	9101098	21.404142235896302	+	gene
13932323	13935916	0	False	True	5400	0	0	0	['WBGene00198934']	0	['WBGene00001988']	0		0	0	0	0	0	0	['WBGene00198934', 'WBGene00199136']	0	['WBGene00001988']	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	['WBGene00196801', 'WBGene00197343', 'WBGene00200137']	0	0	0	0	0	0	0	13930516	13930516	0	DOG	47.28571428571429	II	13930516	protein_coding	WBGene00044074	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	5248	0.8718665863674191	-3.50384346281804	0.0021921730378274	6.39030172721265e-05	1807.0	N2HS_J2B_sp	WormBase	13925268	15.9833205455156	+	gene
20513736	20524008	0	False	True	14500	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	['WBGene00012622']	['WBGene00012623']		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00012621', 'WBGene00194744', 'WBGene00012624']	['WBGene00012620']	0	0	0	0	20509508	20509508	0	DOG	1525.0	V	20509508	protein_coding	WBGene00012618	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	3005	0.37347435226304204	-3.26444054705004	1.4061480630809698e-17	4.483277814423509e-20	4228.0	N2HS_J2A_split	WormBase	20506503	84.19489067994391	+	gene
5461379	5461516	0	False	True	2000	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00018610']	0	0	0	0	0	5459516	5459516	0	DOG	1506.42857142857	III	5459516	protein_coding	WBGene00018611	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	5926	0.408462234376608	-1.4443256778786497	0.0154850020943113	0.000546612462905546	1863.0	N2-J2-2__split	WormBase	5453590	11.9495273180562	+	gene
10820863	10820863	0	False	False	900	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	10819963	10819963	0	DOG	1530.28571428571	I	10819963	protein_coding	WBGene00016458	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2611	0.386313776869252	-2.09780231312474	8.29068503017202e-06	1.62377342881985e-07	3400.0	N2-J2-1__split	WormBase	10817352	27.436033159506696	+	gene
6041582	6041582	0	False	False	1000	0	0	0	0	0	['WBGene00019804']	0		0	0	0	0	0	0	0	0	['WBGene00019804']	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	6040582	6040582	0	DOG	127.142857142857	V	6040582	protein_coding	WBGene00017930	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1488	0.549169011558002	-4.560319586752491	1.39786217170604e-13	7.32198359126371e-16	2210.0	N2HS_J2B_spl	WormBase	6039094	65.04465639557439	+	gene
2646920	2646920	0	False	False	300	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	2646620	2646620	0	DOG	1641.42857142857	V	2646620	protein_coding	WBGene00020957	0	0	0	0	0	0	0		0	0	0	0	0	0	['WBGene00220114', 'WBGene00220115']	0	0	0	0.0	0	0	0	0.0	7777	0.34463125207069606	-3.12616404551265	2.2831178700250603e-16	8.31926347538169e-19	6459.0	N2-J2-2__split	WormBase	2638843	78.4226537386457	+	gene
12387891	12388321	0	False	True	600	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	['WBGene00014904']	0	0	0	0	12387721	12387721	0	DOG	43.428571428571395	III	12387721	protein_coding	WBGene00194981	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	824	0.800164765160836	-3.5901210581613396	0.000378394861222195	9.82396132528587e-06	170.0	N2WT_INP_split	WormBase	12386897	19.5453491272317	+	gene
14693661	14693661	0	True	False	1800	0	0	0	0	0	['WBGene00006836']	0		0	0	0	0	0	0	0	0	['WBGene00006836']	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	14691861	14691861	0	DOG	81.1428571428571	V	14691861	protein_coding	WBGene00008144	0	0	0	0	0	0	0		0	0	0	0	0	0	['WBGene00201283']	0	0	0	0.0	0	0	['WBGene00014287']	0.0	2707	1.6796093100130502	-4.76375385864224	0.0171351349825375	0.000624372944023229	7096.0	N2HS_J2B_spl	WormBase	14689154	11.701870723132698	+	gene
11440852	11440852	0	False	False	200	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	11440652	11440652	0	DOG	69.14285714285711	X	11440652	protein_coding	WBGene00164974	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	612	0.678617876913314	-4.094121291618491	1.56245438394275e-07	2.2417359642084604e-09	7437.0	N2-J2-1__split	WormBase	11440040	35.7513758668933	+	gene
314125	315269	0	False	True	1300	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	['WBGene00019278']	0	0	0	0	313969	313969	0	DOG	34.5714285714286	II	313969	protein_coding	WBGene00019279	0	0	0	0	0	['WBGene00019282']	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	6424	0.9039563128793621	-3.03580451012302	0.0233373917255174	0.000903520062249593	156.0	N2HS_J2B_sp	WormBase	307545	11.0155234799875	+	gene
10454432	10454432	0	False	True	2100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0		0.0	0.0	0	0	0	0	0	['WBGene00168642']	['WBGene00008490']	0		0	0	0	10453744	10453744	0	DOG	32.1428571428571	IV	10457237	protein_coding	WBGene00008489	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0		0	0	0	688.0	2805	1.14799946112526	-5.816149002400921	2.97406820082487e-05	3.89181170527905e-07	0.0	N2HS_J2B_sp	WormBase	10454432	25.747249950504	-	gene
11588263	11588263	0	False	False	300	0.0	0	0	0	0	['WBGene00008720']	0	0	0	0	0	0	0	0	0	0	['WBGene00008720']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0		0.0	0.0	0	0	0	0	0	0	0	0		0	0	0	11587963	11587963	0	DOG	1401.28571428571	IV	11592240	protein_coding	WBGene00009589	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0		0	0	0	15592.0	3977	0.49705672476253293	-2.1728598190412	0.000450210051884186	7.1244439129573e-06	0.0	N2HS_J2B_sp	WormBase	11588263	20.159528971665303	-	gene
