gene_id_name	gene_biotype_name	TYPE	chr	strand	DOG_length	DOG_start_local	DOG_end_local	DOG_start_meta	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	POG_into_upstream_gene	padj	baseMean	pvalue	log2FoldChange	lfcSE	stat	source	length	left_int_length	right_int_length	sample_name	start	end	type
WBGene00021692	protein_coding	ADOG	I	+	600	1258258	1258858	1258258	1258858	0.0	False	False	0.0	0.8092382021156209	65.5	0.0680642668065994	1.51562697638498	0.842148141231375	3.3290962113496203	WormBase	3488	0.0	20550.0	OK8-J2-1_split	1254770	1258258	gene
WBGene00001115	protein_coding	ADOG	I	+	200	1490494	1490694	1490494	1490694	0.0	False	False	0.0	0.998665344693429	82.125	0.7727261933486651	0.174542583546721	0.6044449783074329	0.0834116582613902	WormBase	7411	0.0	24261.0	N2-J2-3__split	1483083	1490494	gene
WBGene00206530	protein_coding	ADOG	I	+	200	11065373	11065573	11065373	11065573	0.0	False	False	0.0	0.998665344693429	183.0	0.216114006490104	0.645416820801354	0.5216760026932321	1.5299895940816	WormBase	2013	0.0	31621.0	OK8-J2-2_split	11063360	11065373	gene
WBGene00006793	protein_coding	ADOG	I	+	300	13633494	13633794	13633494	13633794	0.0	False	False	0.0	0.906971776572454	101.25	0.105156759561509	-1.59538928469874	0.98306855859951	2.62553947219389	WormBase	4267	0.0	1548.0	N2-J2-2__split	13629227	13633494	gene
WBGene00235319	pseudogene	ADOG	V	+	200	5777901	5778101	5777901	5778101	0.0	False	False	0.0	0.998665344693429	20.625	0.505384161216258	-0.6295561155275179	0.944121607363972	0.443612141682053	WormBase	472	0.0	2253.0	OK8-J2-1_split	5777429	5777901	gene
WBGene00012446	protein_coding	ADOG	V	+	200	18852729	18852929	18852729	18852929	0.0	False	False	0.0	0.998665344693429	37.125	0.18279706890308894	-1.04268893620968	0.78102044811021	1.77473581524536	WormBase	5912	0.0	21404.0	OK8-J2-2_split	18846817	18852729	gene
WBGene00019586	protein_coding	ADOG	II	+	700	2261101	2261801	2261101	2261801	0.0	False	False	0.0	0.998665344693429	161.75	0.4040750908801461	-0.453086241699642	0.542547600457638	0.696165672894551	WormBase	5929	0.0	19038.0	N2-J2-1__split	2255172	2261101	gene
WBGene00249813	ncRNA	ADOG	II	+	200	3309287	3309487	3309287	3309487	0.0	False	False	0.0	0.998665344693429	22.0	0.63013639446114	0.443490101215247	0.920738463366442	0.23187584256276506	WormBase	18	0.0	701.0	OK8-J2-2_split	3309269	3309287	gene
WBGene00016114	protein_coding	ADOG	II	+	200	5682667	5682867	5682667	5682867	0.0	False	False	0.0	0.998665344693429	35.125	0.8925790083283479	0.10507434959552804	0.778083833098989	0.0182362252540003	WormBase	1687	0.0	8995.0	OK80-INP_split	5680980	5682667	gene
WBGene00020318	protein_coding	ADOG	II	+	200	7151760	7151960	7151760	7151960	0.0	False	False	0.0	0.998665344693429	40.875	0.49074861190218	-0.529013336349673	0.767362572236514	0.47488449761056	WormBase	2512	0.0	806.0	OK80-INP_split	7149248	7151760	gene
WBGene00004513	rRNA	ADOG	I	+	300	15071033	15071333	15071033	15071333	0.0	True	False	0.0	0.376587915328677	147.25	0.00611060595109119	1.67170819809274	0.6041730004936341	7.517392789323139	WormBase	1753	0.0	1233.0	OK8-J2-1_split	15069280	15071033	gene
WBGene00017054	protein_coding	ADOG	IV	-	300	7240145	7240445	7240145	7240445	0.0	False	False	0.0		8.25	0.8418311493944789	-0.2809538859528269	1.40770079702679	0.0398209097073519	WormBase	1825	3791.0	0.0	OK80-INP_split	7240445	7242270	gene
WBGene00013382	protein_coding	ADOG	IV	-	200	13408406	13408606	13408406	13408606	0.0	False	False	0.0	0.918946234871989	113.625	0.458581008552731	-0.476943572799089	0.642291318189514	0.549355860776146	WormBase	4289	300.0	0.0	N2-J2-1__split	13408606	13412895	gene
WBGene00003755	protein_coding	ADOG	IV	-	200	13505070	13505270	13505070	13505270	0.0	False	False	0.0		9.25	0.578991064785679	-0.7708251163399309	1.3876998995226395	0.307868579324953	WormBase	492	2418.0	0.0	N2-J2-3__split	13505270	13505762	gene
WBGene00167292	piRNA	ADOG	IV	-	200	14610467	14610667	14610467	14610667	0.0	False	False	0.0		3.25	0.789274065129717	-0.5849558551359979	2.1835987462215303	0.0714243787235702	WormBase	20	310.0	0.0	N2-J2-1__split	14610667	14610687	gene
WBGene00020703	protein_coding	ADOG	III	-	200	525034	525234	525034	525234	0.0	False	False	0.0	0.8110421601009241	23.5	0.21439553636427205	1.0648862987065	0.8568364378182091	1.54149418046095	WormBase	1690	1190.0	0.0	OK80-INP_split	525234	526924	gene
WBGene00019333	protein_coding	ADOG	III	-	200	851128	851328	851128	851328	0.0	False	False	0.0		18.375	0.117386193044876	1.75730156041682	1.12303848481292	2.4518533838082	WormBase	1068	9962.0	0.0	OK8-J2-1_split	851328	852396	gene
WBGene00007136	protein_coding	ADOG	III	-	900	4341083	4341983	4341083	4341983	0.0	False	False	0.0		5.0	0.25895031409449804	-2.07037335966286	1.83858343607793	1.27436012602167	WormBase	1353	1338.0	0.0	OK80-INP_split	4341983	4343336	gene
WBGene00015148	protein_coding	ADOG	III	-	200	5706518	5706718	5706518	5706718	0.0	False	False	0.0	0.9780175191109692	76.875	0.7932092083780891	0.16836665801635806	0.64226509956972	0.0687203044232305	WormBase	2611	589.0	0.0	OK80-INP_split	5706718	5709329	gene
WBGene00015734	protein_coding	ADOG	III	-	200	6622476	6622676	6622476	6622676	0.0	False	False	0.0	0.910612461010916	25.0	0.412125087589751	-0.7606151975750409	0.9268863418166672	0.6726618901366811	WormBase	2296	14570.0	0.0	OK8-J2-1_split	6622676	6624972	gene
WBGene00009027	protein_coding	ADOG	X	-	200	9908594	9908794	9908594	9908794	0.0	False	False	0.0		10.125	0.970808688974337	0.0570378215110807	1.55809701235696	0.0013391243845504196	WormBase	8654	5486.0	0.0	OK8-J2-2_split	9908794	9917448	gene
WBGene00009842	protein_coding	ADOG	X	-	300	11444124	11444424	11444124	11444424	0.0	False	False	0.0		11.625	0.7674905051522851	0.373710905005964	1.26502138036367	0.0874142490067911	WormBase	2211	6677.0	0.0	N2-J2-1__split	11444424	11446635	gene
WBGene00004389	protein_coding	ADOG	I	-	300	3539254	3539554	3539254	3539554	0.0	False	False	0.0		17.875	0.761311777800927	-0.328621168624683	1.08090726615987	0.0922693124620579	WormBase	7350	9598.0	0.0	OK8-J2-1_split	3539554	3546904	gene
WBGene00001960	protein_coding	ADOG	I	-	200	8766819	8767019	8766819	8767019	0.0	False	False	0.0		12.625	0.912734098259884	-0.137502497649697	1.25417587774383	0.0120100906561547	WormBase	1023	7231.0	0.0	OK80-INP_split	8767019	8768042	gene
WBGene00007640	protein_coding	ADOG	I	-	300	11603727	11604027	11603727	11604027	0.0	False	False	0.0	0.8078559726610022	1023.0	0.20959624735536106	-0.564826065540248	0.449596074941506	1.57421293072167	WormBase	7287	7270.0	0.0	N2-J2-1__split	11604027	11611314	gene
WBGene00012476	protein_coding	ADOG	I	-	300	12809699	12809999	12809699	12809999	0.0	False	False	0.0	0.927701192320938	219.0	0.543360322584395	-0.313778860819631	0.516015715482575	0.369347186528799	WormBase	5642	317.0	0.0	N2-J2-3__split	12809999	12815641	gene
WBGene00201669	ncRNA	ADOG	I	-	500	15071766	15072266	15071766	15072266	0.0	True	False	0.0	0.982528733475362	779.25	0.8032130266517601	-0.13734340580583498	0.5511162928872061	0.062096163629235	WormBase	160	1686.0	0.0	OK80-INP_split	15072266	15072426	gene
WBGene00017190	protein_coding	ADOG	V	-	600	8854393	8854993	8854393	8854993	0.0	False	False	0.0	0.902607216343527	43.875	0.3768954836225639	-0.6743929464068361	0.76043894084375	0.780803597920958	WormBase	7056	1562.0	0.0	N2-J2-3__split	8854993	8862049	gene
WBGene00002020	protein_coding	ADOG	V	-	200	9089080	9089280	9089080	9089280	0.0	False	False	0.0		5.0	0.7960458216345111	-0.584958254664905	2.2379701300101	0.0668056539205963	WormBase	486	1498.0	0.0	N2-J2-1__split	9089280	9089766	gene
WBGene00013352	protein_coding	ADOG	V	-	200	17995147	17995347	17995147	17995347	0.0	False	False	0.0	0.8293531696909701	33.125	0.239785111566596	0.947532117742464	0.8049781292908851	1.3818568485791	WormBase	6021	15265.0	0.0	N2WT_INP_split	17995347	18001368	gene
WBGene00044639	pseudogene	ADOG	II	-	200	433459	433659	433459	433659	0.0	False	False	0.0	0.8625600627319681	50.0	0.290877054121838	-0.850460787416214	0.7996885127390191	1.1155574996301498	WormBase	1747	4507.0	0.0	OK8-J2-1_split	433659	435406	gene
WBGene00044360	protein_coding	ADOG	II	-	200	2163141	2163341	2163141	2163341	0.0	False	False	0.0		14.125	0.232764205998809	1.3271632627534902	1.11217565509688	1.4238898894556298	WormBase	491	12051.0	0.0	N2-J2-2__split	2163341	2163832	gene
WBGene00235269	protein_coding	ADOG	II	-	400	5625916	5626316	5625916	5626316	0.0	False	False	0.0	0.902607216343527	27.625	0.38555447030993295	0.819426916572016	0.948663889132813	0.752916333159789	WormBase	947	3833.0	0.0	N2-J2-1__split	5626316	5627263	gene
