DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_overlap_opposite_strand_local:antisense	DOG_overlap_opposite_strand_local:lincRNA	DOG_overlap_opposite_strand_local:miRNA	DOG_overlap_opposite_strand_local:ncRNA	DOG_overlap_opposite_strand_local:piRNA	DOG_overlap_opposite_strand_local:protein_coding	DOG_overlap_opposite_strand_local:pseudogene	DOG_overlap_opposite_strand_local:rRNA	DOG_overlap_opposite_strand_local:snRNA	DOG_overlap_opposite_strand_local:snoRNA	DOG_overlap_opposite_strand_local:tRNA	DOG_overlap_opposite_strand_meta:antisense	DOG_overlap_opposite_strand_meta:lincRNA	DOG_overlap_opposite_strand_meta:miRNA	DOG_overlap_opposite_strand_meta:ncRNA	DOG_overlap_opposite_strand_meta:piRNA	DOG_overlap_opposite_strand_meta:protein_coding	DOG_overlap_opposite_strand_meta:pseudogene	DOG_overlap_opposite_strand_meta:rRNA	DOG_overlap_opposite_strand_meta:snRNA	DOG_overlap_opposite_strand_meta:snoRNA	DOG_overlap_opposite_strand_meta:tRNA	DOG_overlap_same_strand_local:antisense	DOG_overlap_same_strand_local:lincRNA	DOG_overlap_same_strand_local:miRNA	DOG_overlap_same_strand_local:ncRNA	DOG_overlap_same_strand_local:piRNA	DOG_overlap_same_strand_local:protein_coding	DOG_overlap_same_strand_local:pseudogene	DOG_overlap_same_strand_local:rRNA	DOG_overlap_same_strand_local:snRNA	DOG_overlap_same_strand_local:snoRNA	DOG_overlap_same_strand_local:tRNA	DOG_overlap_same_strand_meta:antisense	DOG_overlap_same_strand_meta:lincRNA	DOG_overlap_same_strand_meta:miRNA	DOG_overlap_same_strand_meta:ncRNA	DOG_overlap_same_strand_meta:piRNA	DOG_overlap_same_strand_meta:protein_coding	DOG_overlap_same_strand_meta:pseudogene	DOG_overlap_same_strand_meta:rRNA	DOG_overlap_same_strand_meta:snRNA	DOG_overlap_same_strand_meta:snoRNA	DOG_overlap_same_strand_meta:tRNA	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	baseMean	chr	end	gene_biotype_name	gene_id_name	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:rRNA	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:rRNA	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	lfcSE	log2FoldChange	padj	pvalue	right_int_length	sample_name	source	start	stat	strand	type
11316077	11316077	0	False	False	200	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	11315877	11315877	0	DOG	222.5	IV	11315877	protein_coding	WBGene00007107	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	735	0.385290929051807	0.532749516263154	0.999080862006025	0.16714181221979998	1542.0	OK80-INP_split	WormBase	11315142	1.9083935745446599	+	gene
11608900	11608900	False	0	0	500	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	11608400	11608400	False	POG	413.5	IV	11610910	pseudogene	WBGene00012498	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	1443.0	2010	0.36058060899704797	0.518082909238761	0.999080862006025	0.151046875478441	0.0	OK8-J2-2_split	WormBase	11608900	2.0616465885146202	+	gene
12475189	12475189	0	False	False	300	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	12474889	12474889	0	DOG	987.75	IV	12474889	protein_coding	WBGene00007736	0	0	0	0	0	0	0		0	0	0	0	0	0	0	['WBGene00167521']	0	0	0.0	0	0	0	0.0	6231	0.34108520287335403	0.0716559608579698	0.999080862006025	0.8336066616405821	4122.0	OK80-INP_split	WormBase	12468658	0.0441328383074051	+	gene
12482726	12482726	0	False	False	300	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	12482426	12482426	0	DOG	702.875	IV	12482426	protein_coding	WBGene00011418	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	3415	0.33982986636634305	0.12718048367815898	0.999080862006025	0.708235995086048	5153.0	OK80-INP_split	WormBase	12479011	0.1400452869552	+	gene
12704111	12704191	0	False	True	200	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	['WBGene00007780']	0	0	0	0	0.0	12703991	12703991	0	DOG	1419.0	IV	12703991	protein_coding	WBGene00011940	0	0	0	['WBGene00198687']	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	15336	0.351326932155667	0.16087694102939099	0.999080862006025	0.6470485820137061	120.0	OK80-INP_split	WormBase	12688655	0.20964144365029802	+	gene
12931814	12931814	0	False	False	300	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	12931514	12931514	0	DOG	136.75	IV	12931514	protein_coding	WBGene00007870	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	807	0.487828116563389	0.120557982967132	0.999080862006025	0.8047817444964671	5224.0	OK8-J2-3_split	WormBase	12930707	0.0610897621091624	+	gene
14426159	14426159	0	False	False	300	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	14425859	14425859	0	DOG	194.25	IV	14425859	protein_coding	WBGene00010085	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1166	0.45827273562892695	-0.259145658540754	0.999080862006025	0.5717727997255689	1836.0	OK80-INP_split	WormBase	14424693	0.31972526114175503	+	gene
14427695	14427695	False	0	0	1000	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	14426695	14426695	False	POG	131.5	IV	14428464	protein_coding	WBGene00010087	0	0	0	0	['WBGene00166464']	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	1836.0	769	0.515144823027872	-1.16231625944294	0.7483305269008059	0.02448457844066	0.0	N2-J2-2__split	WormBase	14427695	5.0599759026277	+	gene
14783542	14783542	0	False	False	200	0.0	0.0	0.0	0	0	['WBGene00013334']	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	['WBGene00013334']	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	14783342	14783342	0	DOG	37.625	IV	14783342	protein_coding	WBGene00194649	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	698	0.7578313815313772	0.727627802409465	0.999080862006025	0.337329718662196	3826.0	N2-J2-2__split	WormBase	14782644	0.9205533648811149	+	gene
124778	124841	0	False	True	200	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	['WBGene00016218']	0	0	0	0	0.0	124641	124641	0	DOG	153.875	III	124641	protein_coding	WBGene00016219	0	0	0	0	0	['WBGene00016226']	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	4149	0.42870459540509903	0.0938850455458261	0.999080862006025	0.8266598512535429	137.0	OK80-INP_split	WormBase	120492	0.0479554879119206	+	gene
355802	355802	0	False	False	400	0.0	0.0	0.0	0	0	['WBGene00001561']	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	['WBGene00001561']	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	355402	355402	0	DOG	150.375	III	355402	lincRNA	WBGene00219745	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	3180	0.452847702302415	-0.0351633920701922	0.999080862006025	0.9381137771913209	10547.0	N2-J2-3__split	WormBase	352222	0.0060280956635807605	+	gene
850986	850986	0	False	False	400	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	850586	850586	0	DOG	4559.875	III	850586	protein_coding	WBGene00019326	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	4744	0.34863264025463103	-0.0460519111443692	0.999080862006025	0.8949122284671329	3633.0	N2-J2-3__split	WormBase	845842	0.0174480610147612	+	gene
1403660	1403660	0	False	False	200	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	1403460	1403460	0	DOG	32.625	III	1403460	protein_coding	WBGene00044761	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1514	0.768927005636412	0.7063722625478549	0.999080862006025	0.358290369746893	1332.0	OK8-J2-2_split	WormBase	1401946	0.843876740674339	+	gene
2826553	2826553	0	False	False	400	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	2826153	2826153	0	DOG	968.0	III	2826153	protein_coding	WBGene00022167	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	6873	0.338004121678835	0.0252166722067448	0.999080862006025	0.940529416775053	917.0	OK8-J2-1_split	WormBase	2819280	0.00556582707841358	+	gene
