GeneID	baseMean	log2FoldChange	padj	log2FoldChange_sig_and_sense_significant_and_antisense_significant	gene_biotype_name	name
WBGene00004677	6526.125	0.537944976178729	0.8074563518300809	False	pseudogene	rrn-3.56
WBGene00201312	6469.75	4.898575036200611	0.00635168285247833	False	ncRNA	NA
WBGene00195446	6469.125	4.8984336303538205	0.00635168285247833	False	ncRNA	NA
WBGene00199196	6468.875	4.8983770641341104	0.00635168285247833	False	ncRNA	NA
WBGene00199468	6468.375	4.896268780258559	0.00635168285247833	False	ncRNA	NA
WBGene00200025	5993.125	0.5277062702340829	0.793910085693318	False	ncRNA	NA
WBGene00201684	5724.75	-0.6690239659934321	0.759384539499565	False	ncRNA	NA
WBGene00198239	5419.75	6.123397477455891	1.95428657269915e-15	False	ncRNA	NA
WBGene00199200	5390.0	4.762816622491219	0.0028837379335575303	False	ncRNA	NA
WBGene00195763	5388.875	5.66953109625345	0.00362959576316005	False	ncRNA	NA
WBGene00201671	5148.625	-0.416967659539197	0.91580823093016	False	ncRNA	NA
WBGene00199814	5081.875	-1.01205573848573	0.231327495618052	False	ncRNA	NA
WBGene00199045	5063.625	-0.8756394624748441	0.363543514911516	False	ncRNA	NA
WBGene00198462	4998.125	0.0628412318749367	0.996617464682161	False	ncRNA	NA
WBGene00197441	4292.5	-0.535461882246754	0.793910085693318	False	ncRNA	NA
WBGene00195811	3639.375	-0.257486673120893	0.953958908547582	False	ncRNA	NA
WBGene00016159	3402.125	-1.8130490930376202	0.768544532887036	False	protein_coding	NA
WBGene00014454	3327.5	0.10522091983116699	0.996617464682161	False	rRNA	NA
WBGene00196165	3293.375	-1.01387479804594	0.42096281719974504	False	ncRNA	NA
WBGene00196257	3290.625	0.37777249980826294	0.91580823093016	False	ncRNA	NA
WBGene00012866	3142.375	-2.78141419293337	0.0151603965448909	False	protein_coding	afmd-2
WBGene00007042	3098.0	-0.948076838299453	0.906279138317871	False	protein_coding	pbrm-1
WBGene00197171	2890.375	0.632628211196138	0.70255630277697	False	ncRNA	NA
WBGene00202078	2740.5	6.27676777923384	0.00146037017928542	False	ncRNA	NA
WBGene00201623	2736.5	0.18561871586714104	0.981227921213688	False	ncRNA	NA
WBGene00196822	2717.75	2.1666929605271	0.17321090628101402	False	ncRNA	NA
WBGene00197945	2715.125	1.8434159790426698	0.36257927339493795	False	ncRNA	NA
WBGene00200599	2671.875	7.0371660285757995	9.483923869953969e-10	False	ncRNA	NA
WBGene00198439	2669.0	5.77052435744807	0.00217705473134627	False	ncRNA	NA
WBGene00000140	2668.875	-1.04129783911827	0.40943996837444	False	protein_coding	anc-1
WBGene00202070	2667.625	6.3471624702714005	0.00137886996321088	False	ncRNA	NA
WBGene00199988	2667.375	6.354656989499491	0.00137421545281453	False	ncRNA	NA
WBGene00195332	2667.0	6.35445038394956	0.00137421545281453	False	ncRNA	NA
WBGene00201617	2666.375	6.354105975602419	0.00137421545281453	False	ncRNA	NA
WBGene00201858	2644.5	-0.30460112501537395	0.9834178777388659	False	ncRNA	NA
WBGene00201586	2537.25	0.44656162840424896	0.8849154683095831	False	ncRNA	NA
WBGene00198924	2529.125	0.13739631367322303	0.989061472293496	False	ncRNA	NA
WBGene00194856	2322.625	0.582848058379917	0.745307740015683	False	antisense	NA
WBGene00196673	2203.875	-0.354591411581954	0.9306592037764799	False	ncRNA	NA
WBGene00004567	2182.0	0.592880501483941	0.8095054972545821	False	rRNA	rrn-2.1
WBGene00197773	2133.125	0.448065221477016	0.852174971550491	False	ncRNA	NA
WBGene00196832	2122.5	-0.0832186110546929	0.996617464682161	False	ncRNA	NA
WBGene00197506	2071.5	7.201255772871269	0.000753030337593605	False	ncRNA	NA
WBGene00195841	1928.0	1.16070586593252	0.60559756496422	False	ncRNA	NA
WBGene00195741	1783.0	-1.2687588053764198	0.0686215547092708	False	ncRNA	NA
WBGene00199528	1696.75	8.152221207850259	9.37238327414065e-13	False	ncRNA	NA
WBGene00198795	1682.875	3.28304717765915	0.0311693925802322	False	ncRNA	NA
WBGene00197895	1682.375	3.98582701247006	0.009093504256178879	False	ncRNA	NA
WBGene00201631	1644.625	5.2002882315649295	0.00139900266293599	False	ncRNA	NA
WBGene00006930	1629.75	0.102332133324071	0.996617464682161	False	protein_coding	vit-6
WBGene00018674	1608.75	0.38301824069975005	0.996617464682161	False	protein_coding	NA
WBGene00196684	1602.875	0.555950770106888	0.7646677803232009	False	ncRNA	NA
WBGene00197003	1577.875	8.05025903264912	9.44778413108362e-05	False	ncRNA	NA
WBGene00198945	1552.25	0.155463507227423	0.9887349021046379	False	ncRNA	NA
WBGene00006926	1529.125	0.31575986099881104	0.965643136885602	False	protein_coding	vit-2
WBGene00199413	1529.125	8.43627292247272	0.0001018333360645	False	ncRNA	NA
WBGene00198567	1520.625	8.49914580695425	9.60526974754117e-05	False	ncRNA	NA
WBGene00197666	1448.875	-0.897467948657504	0.41511942607420704	False	ncRNA	NA
WBGene00200204	1418.625	2.83964997968005	0.135643423314424	False	ncRNA	NA
WBGene00200926	1417.25	4.74278816300557	0.0128536082040963	False	ncRNA	NA
WBGene00201787	1416.25	-0.908551207371014	0.450383406293024	False	ncRNA	NA
WBGene00196485	1415.25	3.8798491242805695	0.03481171885443899	False	ncRNA	NA
WBGene00200874	1403.625	4.28249375365274	0.007449553303363491	False	ncRNA	NA
WBGene00195016	1392.0	-0.731837564388548	0.63000816352927	False	ncRNA	NA
WBGene00195017	1376.875	-0.40932934633720897	0.91580823093016	False	ncRNA	NA
WBGene00002265	1323.125	4.008840215282491	7.85619973153205e-07	False	protein_coding	lec-2
WBGene00200244	1305.25	0.315471347212031	0.9244813195093999	False	ncRNA	NA
WBGene00196212	1220.375	0.320200072396915	0.9234288370973499	False	ncRNA	NA
WBGene00200527	1211.0	0.33530723765662396	0.91630208185929	False	ncRNA	NA
WBGene00198860	1207.125	4.09173004045127	0.00974360827583889	False	ncRNA	NA
WBGene00199009	1205.875	5.26724547035159	0.00611644861205653	False	ncRNA	NA
WBGene00198334	1205.75	5.85220434737172	0.00302341543044224	False	ncRNA	NA
WBGene00200054	1176.75	-0.388762663759956	0.9094197459307919	False	ncRNA	NA
WBGene00006929	1133.375	-0.12549519595425698	0.996617464682161	False	protein_coding	vit-5
WBGene00197277	1073.0	-0.277477770800679	0.9522032310835609	False	ncRNA	NA
WBGene00197621	1054.125	0.332778746306497	0.917277748504952	False	ncRNA	NA
WBGene00195448	1013.5	-0.39872996967617497	0.91580823093016	False	ncRNA	NA
WBGene00202309	989.5	2.44458672556878	0.287255508150354	False	ncRNA	NA
WBGene00201832	988.25	2.4426169096095096	0.287255508150354	False	ncRNA	NA
WBGene00201261	982.0	-0.312559117282218	0.953958908547582	False	ncRNA	NA
WBGene00004192	964.625	-0.153339137394517	0.9838621483616	False	protein_coding	prx-2
WBGene00202015	914.875	-0.655271165431142	0.6828888064584671	False	ncRNA	NA
WBGene00020156	906.625	7.17292208325028	0.00028183937036715403	False	protein_coding	NA
WBGene00197595	891.5	-1.5461028365292901	0.0880745216465738	False	ncRNA	NA
WBGene00200827	874.125	0.510694234316693	0.834953729531694	False	ncRNA	NA
WBGene00006639	873.375	4.541309691184231	0.0512902247800433	False	protein_coding	tsp-13
WBGene00198725	871.125	0.0410730349089617	0.996617464682161	False	ncRNA	NA
WBGene00007017	861.0	-1.14330001330446	0.18318867160078697	False	protein_coding	mdt-17
WBGene00005687	855.875	3.55998695866901	0.113317981436521	False	protein_coding	sru-24
WBGene00196933	836.5	1.3823304553434899	0.0844310810604317	False	ncRNA	NA
WBGene00200337	783.0	-0.791948299796103	0.66731188175691	False	ncRNA	NA
WBGene00201669	779.25	-0.137343334608518	0.996617464682161	False	ncRNA	NA
WBGene00016179	771.0	5.87886301142913	0.00635168285247833	False	protein_coding	NA
WBGene00006014	764.75	3.92044144539602	0.0768351590858437	False	pseudogene	srx-123
WBGene00077466	755.0	-4.36945994630646	1.3629951396471198e-10	False	rRNA	NA
WBGene00006927	750.5	0.0495141514936402	0.996617464682161	False	protein_coding	vit-3
WBGene00014472	746.75	-0.49474105223686404	0.8912443499138969	False	rRNA	NA
WBGene00201427	738.0	0.924958851549626	0.45798406717973	False	ncRNA	NA
WBGene00199695	735.0	-1.4198427930136102	0.120866087706031	False	ncRNA	NA
WBGene00195972	728.875	6.56211165509764	0.000816013387358729	False	ncRNA	NA
WBGene00198470	727.625	-1.4072617128312501	0.131824882714707	False	ncRNA	NA
WBGene00200197	726.875	-1.41300976449776	0.123170680165776	False	ncRNA	NA
WBGene00198286	718.5	-0.931625353446005	0.41323066598395797	False	ncRNA	NA
WBGene00196502	711.5	-1.3943080164826398	0.134143754082691	False	ncRNA	NA
WBGene00020805	710.875	1.1621254574253301	0.176706831561489	False	protein_coding	NA
WBGene00199719	709.625	-1.43263267887284	0.113317981436521	False	ncRNA	NA
WBGene00006928	708.875	-0.122289680559082	0.996617464682161	False	protein_coding	vit-4
WBGene00196315	706.5	0.906315096513543	0.411314520228915	False	ncRNA	NA
WBGene00197408	696.25	-1.27137562261525	0.240708492072011	False	ncRNA	NA
WBGene00199907	690.25	3.9797152441627097	0.0689423491535295	False	ncRNA	NA
WBGene00198146	687.25	-1.30547375139529	0.180352624988693	False	ncRNA	NA
WBGene00200659	687.0	0.0848379884670436	0.996617464682161	False	ncRNA	NA
WBGene00021382	675.125	5.65635917900323	0.00935376348924941	False	protein_coding	NA
WBGene00199713	668.375	4.2116636723385	0.00071649290773119	False	ncRNA	NA
WBGene00012293	667.625	1.06491342978196	0.227705066991929	False	protein_coding	NA
WBGene00198931	666.625	3.62103169793063	0.0450541313821115	False	ncRNA	NA
WBGene00195289	660.5	2.08255407325105	0.65300754825879	False	ncRNA	NA
WBGene00197570	636.375	6.4126579485819	0.00146037017928542	False	ncRNA	NA
WBGene00200894	631.25	7.38446077445801	0.000753030337593605	False	ncRNA	NA
WBGene00199943	630.875	7.4001802736915305	0.000753030337593605	False	ncRNA	NA
WBGene00200755	630.625	6.3993183904020094	0.00146037017928542	False	ncRNA	NA
WBGene00197241	630.625	6.3993183904020094	0.00146037017928542	False	ncRNA	NA
WBGene00200075	630.625	6.3993183904020094	0.00146037017928542	False	ncRNA	NA
WBGene00200612	613.375	9.252342867145039	2.28908012180187e-05	False	ncRNA	NA
WBGene00202494	600.5	-1.2242764888700202	0.12784525951346098	False	ncRNA	NA
WBGene00009730	583.0	4.05672910749341	4.70333584630368e-08	False	protein_coding	myo-6
WBGene00045168	557.0	-1.05501475706113	0.366843047740694	False	ncRNA	NA
WBGene00022171	549.75	2.6052438520996	0.07636829625731	False	protein_coding	NA
WBGene00001617	538.25	7.2840377146240805	0.00038207909308958	False	protein_coding	glr-6
WBGene00200058	523.0	4.7018613333660495	0.012925197197258998	False	ncRNA	NA
WBGene00022029	515.0	-0.787960750481962	0.526597936783017	False	protein_coding	NA
WBGene00010963	509.375	-0.643838458722477	0.700375799934039	False	protein_coding	nduo-4
WBGene00196042	479.875	-1.50480551921145	0.11531192889788301	False	ncRNA	NA
WBGene00194853	466.75	0.0671283747535974	0.996617464682161	False	antisense	NA
WBGene00003254	465.875	4.73131355847056	0.00478089586811008	False	protein_coding	mig-23
WBGene00020362	456.875	7.95047687573392	0.00011254677438412901	False	protein_coding	fbxb-10
WBGene00199071	453.125	8.30603829945372	0.000141764682056229	False	ncRNA	NA
WBGene00197620	448.75	-1.7097092482308103	0.0301784971445941	False	ncRNA	NA
WBGene00013859	418.125	-1.73113844069941	0.16652435161200502	False	protein_coding	NA
WBGene00202341	417.0	-0.944528067474564	0.8306371164043559	False	ncRNA	NA
WBGene00219738	399.375	-0.0755065086881319	0.996617464682161	False	antisense	anr-1
WBGene00197401	396.625	-0.5160242418040429	0.855978323409919	False	ncRNA	NA
WBGene00201373	389.875	4.323753020830161	0.0342078753902591	False	ncRNA	NA
WBGene00219627	384.625	0.46407907568538204	0.875678184708654	False	antisense	anr-3
WBGene00007444	377.875	-0.625505576017492	0.9398537785726209	False	protein_coding	NA
WBGene00019434	377.125	0.531945482892623	0.79838782189886	False	protein_coding	nmtn-1
WBGene00200897	373.0	4.28383617190209	0.035960249140355005	False	ncRNA	NA
WBGene00200794	372.875	2.6962697786830496	0.19826458522334697	False	ncRNA	NA
WBGene00199452	372.875	5.28382670222954	0.0157887909460584	False	ncRNA	NA
WBGene00199798	372.5	5.28226111268509	0.0157887909460584	False	ncRNA	NA
WBGene00013167	370.25	3.7172033471858597	5.73071026807852e-06	False	protein_coding	NA
WBGene00077789	370.125	4.19569577742656	0.0830948748981105	False	pseudogene	NA
WBGene00197440	364.5	7.33831699597564	0.000753030337593605	False	ncRNA	NA
WBGene00220188	363.375	-0.7372780092338771	0.6828888064584671	False	snoRNA	NA
WBGene00045235	358.5	4.1911859085090795	0.08437388268481301	False	pseudogene	NA
WBGene00011913	353.75	-0.722997736825148	0.60269508777331	False	protein_coding	glb-26
WBGene00200718	353.125	7.23716856829477	0.000877151771971933	False	ncRNA	NA
WBGene00201494	344.125	0.0581226141919092	0.996617464682161	False	ncRNA	NA
WBGene00201418	339.875	7.2353172640029095	0.000877151771971933	False	ncRNA	NA
WBGene00045236	335.875	4.14064525662236	0.0893212952692346	False	pseudogene	NA
WBGene00001931	331.25	-1.34880920745596	0.134467508346014	False	protein_coding	his-57
WBGene00015650	327.75	3.47720804246164	0.0995616927026687	False	protein_coding	pkg-2
WBGene00197810	325.75	6.27562868009503	0.00345001704973196	False	ncRNA	NA
WBGene00022615	322.5	4.32017712190746	0.0123508988450831	True	protein_coding	NA
WBGene00015009	318.75	3.51739878057876	0.0340672338135912	False	protein_coding	NA
WBGene00199544	309.375	7.124698424205331	0.0010525650449499599	False	ncRNA	NA
WBGene00197719	309.125	7.172773056718509	2.28908012180187e-05	False	ncRNA	NA
WBGene00001488	303.875	0.623097312460781	0.832214881341514	False	protein_coding	frm-1
WBGene00017437	302.5	6.39787683862501	0.00321812497641649	False	protein_coding	nmgp-1
WBGene00001920	300.625	0.6853173754308471	0.8756147256628041	False	protein_coding	NA
WBGene00001930	300.25	0.694197635809816	0.870271341595355	False	protein_coding	NA
WBGene00200812	294.375	-2.01561333418546	0.017070705631879998	False	ncRNA	NA
WBGene00043984	288.5	-0.0753558003134053	0.996617464682161	False	protein_coding	NA
WBGene00197936	285.75	1.29584339923703	0.169453153132817	False	ncRNA	NA
WBGene00200927	278.125	-0.286624276335398	0.967934568546977	False	ncRNA	NA
WBGene00199698	275.625	6.383496181359661	9.66823253110236e-05	False	ncRNA	NA
WBGene00000609	272.0	0.9811274861434691	0.4918472850132321	False	protein_coding	col-20
WBGene00199804	271.0	6.352119708021231	0.00146037017928542	False	ncRNA	NA
WBGene00197926	270.0	6.89525634220331	0.00146037017928542	False	ncRNA	NA
WBGene00198077	268.75	6.88837982496396	0.00146037017928542	False	ncRNA	NA
WBGene00199808	268.625	5.887011887013579	0.00342531586795465	False	ncRNA	NA
WBGene00200881	268.5	6.88700057955709	0.00146037017928542	False	ncRNA	NA
WBGene00202090	268.5	6.88700057955709	0.00146037017928542	False	ncRNA	NA
WBGene00007709	268.25	3.95539086536044	0.000701661959183504	False	protein_coding	clec-87
WBGene00000226	267.5	4.08583535733319	0.00046817408286269405	False	protein_coding	atl-1
WBGene00012364	261.0	4.571382949104009	0.00852828515012749	False	protein_coding	zmp-4
WBGene00169633	259.75	-0.042929887937926	0.996617464682161	False	piRNA	21ur-15396
WBGene00199412	253.375	0.519253557763219	0.949186722246124	False	ncRNA	NA
WBGene00010962	253.25	-1.4515158989460701	0.125713195497469	False	protein_coding	ctc-3
WBGene00019510	248.125	0.29427151600999896	0.968934602973667	False	protein_coding	NA
WBGene00001921	246.0	-0.5984034618966929	0.8595164173797241	False	protein_coding	his-47
WBGene00001939	245.625	-0.595599391279141	0.860023288400636	False	protein_coding	his-65
WBGene00200554	245.375	2.14116032311172	0.40097593972422296	False	ncRNA	NA
WBGene00199029	245.125	1.72930703893228	0.66731188175691	False	ncRNA	NA
WBGene00197453	244.5	1.72449645609891	0.6677125011782139	False	ncRNA	NA
WBGene00197060	244.0	2.3065624698678198	0.45282932982625296	False	ncRNA	NA
WBGene00000413	243.25	3.12481202552853	0.0170559737721977	False	protein_coding	cdt-1
WBGene00006925	238.0	0.391326748357624	0.9509773441185291	False	protein_coding	vit-1
WBGene00001496	237.125	2.50674780147925	0.0123508988450831	False	protein_coding	frm-10
WBGene00197083	235.0	6.30116096156324	0.00150398649277356	False	ncRNA	NA
WBGene00018338	234.375	-0.642418887632755	0.76211597984373	False	protein_coding	NA
WBGene00006986	230.25	3.66837724273181	0.0028438852081532602	False	protein_coding	zip-1
WBGene00019881	229.0	0.8740651469049691	0.5593336607996539	False	protein_coding	NA
WBGene00200850	226.0	7.52056341735958	0.000656292213752225	False	ncRNA	NA
WBGene00000066	223.375	0.4631646508837561	0.925123611545126	False	protein_coding	act-4
WBGene00019466	221.125	0.611450673993486	0.7506039816036328	False	protein_coding	tos-1
WBGene00020727	220.75	5.04259616729217	0.0334482748904593	False	protein_coding	npr-21
WBGene00235334	220.5	0.0523869614134076	0.996617464682161	False	antisense	NA
WBGene00006321	220.375	3.64097042539972	0.15029957596305	False	protein_coding	sup-12
WBGene00195343	219.25	6.26386349987031	0.00038207909308958	False	ncRNA	NA
WBGene00045311	216.375	0.423927622426133	0.9684135439481221	False	pseudogene	NA
WBGene00021469	213.625	0.5839470645795479	0.793783576470384	False	protein_coding	NA
WBGene00006789	213.25	-0.42809977818009004	0.923665251780283	False	protein_coding	unc-54
WBGene00200877	210.75	6.960859729565259	0.000753030337593605	False	ncRNA	NA
WBGene00199934	210.625	7.960847312861019	0.000360270468452165	False	ncRNA	NA
WBGene00022427	210.25	2.74088048217452	0.0213726138179803	False	protein_coding	NA
WBGene00197415	210.125	4.405132244421269	0.0670108292612922	False	ncRNA	NA
WBGene00006876	209.625	-0.00476892918359093	0.998873532174247	False	protein_coding	vab-10
WBGene00219701	209.125	0.3793071424360321	0.923665251780283	False	antisense	NA
WBGene00045132	208.625	-2.8826207045097405	0.00225685593312807	False	snoRNA	NA
WBGene00201848	208.25	1.6671907288539902	0.0738350817320893	False	ncRNA	NA
WBGene00206489	205.875	0.8228182987270061	0.599538848270227	False	antisense	NA
WBGene00199801	205.625	7.541819645291519	0.000640516147213146	False	ncRNA	NA
WBGene00195769	205.375	6.5489631738436405	0.0009366241089946301	False	ncRNA	NA
WBGene00194686	204.75	0.298717733688681	0.965643136885602	False	antisense	NA
WBGene00195652	204.625	6.01031425041647	8.00131585314799e-05	False	ncRNA	NA
WBGene00199145	202.75	6.359967715896371	0.00146037017928542	False	ncRNA	NA
WBGene00000915	202.5	0.145833223781019	0.9938990464328641	False	protein_coding	daf-21
WBGene00022069	201.125	-0.7226247777033741	0.7363441456535099	False	protein_coding	eel-1
WBGene00016048	200.75	0.45667383354314794	0.906925278959405	False	protein_coding	NA
WBGene00006062	200.125	-0.49031040859395103	0.890184586416894	False	protein_coding	stn-1
WBGene00077521	200.0	4.20444164790739	0.0239006594907422	False	protein_coding	maf-1
WBGene00200229	199.0	6.230693447152751	0.0034854242306971302	False	ncRNA	NA
WBGene00001938	198.0	0.4903457658830229	0.923665251780283	False	protein_coding	his-64
WBGene00200287	197.625	6.17181620154718	0.00390873791678721	False	ncRNA	NA
WBGene00199249	197.25	5.21646204171836	0.00902242548403105	False	ncRNA	NA
WBGene00200957	196.25	6.26208591381557	0.0017983224842141698	False	ncRNA	NA
WBGene00001173	195.25	1.1092126848995	0.5532033747499611	False	protein_coding	egl-4
WBGene00001904	194.375	-1.35015753496059	0.6979012524458721	False	protein_coding	NA
WBGene00001907	194.375	-1.35015753496059	0.6979012524458721	False	protein_coding	NA
WBGene00001886	194.125	-2.31182157479228	0.12916873466949902	False	protein_coding	NA
WBGene00001917	193.75	-2.32869537661957	0.125713195497469	False	protein_coding	his-43
WBGene00001890	193.625	-2.32756870328129	0.125713195497469	False	protein_coding	his-16
WBGene00200090	192.875	4.4779008534202	0.0277249912069003	False	ncRNA	NA
WBGene00006436	192.375	0.72415647600143	0.6874241876121371	False	protein_coding	ttn-1
WBGene00166311	192.125	1.18746791189616	0.262509403327552	False	piRNA	NA
WBGene00197080	191.5	-0.8979300688164321	0.527981494645799	False	ncRNA	NA
WBGene00018898	189.875	0.19768318426034	0.981227921213688	False	protein_coding	NA
WBGene00196827	189.625	-0.45681794862765	0.8937246911835909	False	ncRNA	NA
WBGene00201441	188.375	-0.27581477723582304	0.968934602973667	False	ncRNA	NA
WBGene00196816	188.0	-0.7734775491172341	0.707020979226034	False	ncRNA	NA
WBGene00006759	184.125	-0.28969500876264004	0.968934602973667	False	protein_coding	unc-22
WBGene00170809	184.0	0.7738011188020609	0.629576950030878	False	piRNA	NA
WBGene00004470	182.625	1.2169443683757402	0.276292329982975	False	protein_coding	rps-1
WBGene00023467	179.625	-0.201138725291191	0.9861527381230479	False	snoRNA	NA
WBGene00045247	175.625	4.94041504805441	8.45256339917821e-07	False	protein_coding	NA
WBGene00016983	174.25	0.41354207901230894	0.9492785135953019	False	protein_coding	NA
WBGene00219587	173.125	-0.0197072248726659	0.997712369419738	False	antisense	anr-16
WBGene00004477	172.625	0.7065580391333341	0.8163455700118409	False	protein_coding	rps-8
WBGene00000998	171.5	-0.490684826295591	0.893423691006812	False	protein_coding	dig-1
WBGene00006470	171.25	-0.17545059645616698	0.985220718870185	False	protein_coding	tag-120
WBGene00010958	171.125	-0.797465736367065	0.7673636817652071	False	protein_coding	NA
WBGene00002005	170.625	-0.3543492485335711	0.9463016417409541	False	protein_coding	hsp-1
WBGene00219552	169.75	0.5590813073520999	0.81325656456444	False	antisense	NA
WBGene00219581	169.75	0.714512647044647	0.700880889710383	False	antisense	anr-20
WBGene00196871	169.625	-0.894034239407886	0.520857187828003	False	ncRNA	NA
WBGene00012853	169.25	6.20944794264817	0.00038207909308958	False	protein_coding	NA
WBGene00018051	168.875	-1.11399414821305	0.700880889710383	False	protein_coding	che-10
WBGene00000829	168.875	-0.7125756115770749	0.758033929207402	False	protein_coding	ctb-1
WBGene00001167	168.0	-0.7364106114684591	0.745307740015683	False	protein_coding	eef-2
WBGene00007186	167.25	0.7256587612751291	0.66731188175691	False	protein_coding	NA
WBGene00018286	165.0	0.371136713109546	0.9230082173974159	False	protein_coding	NA
WBGene00011234	164.25	0.26379750221796805	0.968934602973667	False	protein_coding	NA
WBGene00077467	163.375	-4.08427203508282	2.1769611843606197e-05	False	rRNA	NA
WBGene00014029	161.875	0.589369345469162	0.834953729531694	False	protein_coding	NA
WBGene00197851	161.625	7.077940212806519	0.00112694401619217	False	ncRNA	NA
WBGene00015462	161.0	0.301883394946826	0.965643136885602	False	protein_coding	NA
WBGene00169660	160.375	4.4221889167832495	0.0697518250166902	False	piRNA	NA
WBGene00197127	159.875	0.749401752934175	0.636192223053635	False	ncRNA	NA
WBGene00043050	159.625	0.33151406548303897	0.950392061878285	False	protein_coding	oig-4
WBGene00196573	159.375	0.127413577769603	0.996617464682161	False	ncRNA	NA
WBGene00000698	159.125	0.8890061569029041	0.476301053655206	False	protein_coding	col-124
WBGene00017675	159.0	3.38570477434817	0.000375395106132545	True	protein_coding	NA
WBGene00004471	158.25	0.8178156020904809	0.752380652714958	False	protein_coding	rps-2
WBGene00000065	157.875	-0.0170953784871301	0.998873532174247	False	protein_coding	act-3
WBGene00001935	157.25	-0.698024101666659	0.8743978157751909	False	protein_coding	his-61
WBGene00201774	157.25	3.4949932186668	0.0938160019973882	False	ncRNA	NA
WBGene00022090	156.75	0.155780806013817	0.989061472293496	False	protein_coding	NA
WBGene00019792	156.0	2.52100157163379	0.209879414709073	False	protein_coding	NA
WBGene00017078	155.125	2.1412848097898998	0.42096281719974504	False	protein_coding	NA
WBGene00000713	154.125	1.17283402468234	0.238866639213284	False	protein_coding	col-140
WBGene00017967	153.625	1.07015301022522	0.42428443092674	False	protein_coding	ada-2
WBGene00044952	152.25	-0.411435097221909	0.9398537785726209	False	snoRNA	NA
WBGene00021467	150.5	6.75932164663288	0.00010605971695211	False	protein_coding	NA
WBGene00014290	150.5	2.4754260459828	0.5069610958445271	False	snoRNA	NA
WBGene00195309	150.125	0.35462659331071505	0.9463016417409541	False	ncRNA	NA
WBGene00195234	149.125	-0.381984333951485	0.932279562944047	False	antisense	NA
WBGene00200678	148.5	2.19424832621915	0.0100498413704927	False	ncRNA	NA
WBGene00010967	148.0	-1.7466805755973402	0.0899857887618625	False	protein_coding	nduo-5
WBGene00198217	147.875	3.19536689858514	0.125713195497469	False	ncRNA	NA
WBGene00012909	147.125	0.344686222418557	0.953958908547582	False	protein_coding	spds-1
