GeneID	baseMean	log2FoldChange	padj	log2FoldChange_sig_and_sense_significant_and_antisense_significant	gene_biotype_name	name
WBGene00010351	25687.5	0.19435467832729297	0.9176248937724191	False	protein_coding	cbd-1
WBGene00044937	24401.0	-1.4130275439911202	0.0104381265516753	False	snoRNA	NA
WBGene00014336	24128.875	-0.825442399707583	0.157805657104926	False	snRNA	NA
WBGene00014335	24127.125	-0.8254060541745791	0.15761459433355401	False	snRNA	NA
WBGene00006759	23179.125	0.24161363207130201	0.8752406888058059	False	protein_coding	unc-22
WBGene00198814	22022.625	4.0053141494295	2.28469876561213e-05	True	ncRNA	NA
WBGene00022069	21446.875	-0.0379727844858282	0.9926177890076869	False	protein_coding	eel-1
WBGene00002005	21080.75	0.55594429755446	0.535656837807075	False	protein_coding	hsp-1
WBGene00000915	21003.5	0.31845362552696	0.799042503612894	False	protein_coding	daf-21
WBGene00000065	20550.875	0.6102267708469089	0.44780043906991995	False	protein_coding	act-3
WBGene00019510	19699.125	1.2862567408494099	0.00284059157077133	False	protein_coding	NA
WBGene00004408	19192.625	0.39075900321310997	0.762672348148993	False	protein_coding	rla-0
WBGene00004477	19112.625	0.903933008141481	0.0876955926997485	False	protein_coding	rps-8
WBGene00000693	19043.125	1.6362367134063	0.0007075426355422481	False	protein_coding	col-119
WBGene00045132	18552.875	0.0658094110561446	0.9851253289091009	False	snoRNA	NA
WBGene00001934	18336.875	1.6641317564907399	9.68530146865833e-05	False	protein_coding	his-60
WBGene00014542	18138.75	-0.969658825833177	0.0423875086704233	False	snRNA	NA
WBGene00000998	18016.125	0.250735138853457	0.8760112406427909	False	protein_coding	dig-1
WBGene00045093	17884.875	0.0334703608053023	0.994749691218258	False	snoRNA	NA
WBGene00012664	17788.25	1.35065137519947	0.00628656195739014	False	protein_coding	NA
WBGene00000962	17740.25	-0.20218044180737	0.9033567234412629	False	protein_coding	dhc-1
WBGene00000829	17473.625	-0.0545191930644529	0.98739907278073	False	protein_coding	ctb-1
WBGene00006924	17337.0	0.296286366177629	0.8129796238762801	False	protein_coding	vig-1
WBGene00001940	17077.625	1.08490851855931	0.0360839405915831	False	protein_coding	NA
WBGene00001932	17069.875	1.08493358249014	0.0360839405915831	False	protein_coding	his-58
WBGene00195813	16800.25	4.403453031164419	3.91430178121047e-07	False	ncRNA	NA
WBGene00000063	16506.875	0.766726022761987	0.252468948464117	False	protein_coding	act-1
WBGene00001888	16385.0	1.19573552192742	0.0311375272161685	False	protein_coding	NA
WBGene00000229	16383.375	0.357959726042974	0.7741691002652858	False	protein_coding	atp-2
WBGene00001900	16380.25	1.19588651078361	0.0311375272161685	False	protein_coding	NA
WBGene00001884	16377.125	1.19221296824514	0.0311375272161685	False	protein_coding	NA
WBGene00001922	16183.5	1.0709775344574701	0.0444001238106204	False	protein_coding	NA
WBGene00000465	16088.875	0.480080748868966	0.662268788279712	False	protein_coding	cpg-1
WBGene00003902	15721.75	0.413076723042145	0.731845914453654	False	protein_coding	pab-1
WBGene00006876	15696.625	0.17517646009302698	0.92645505041187	False	protein_coding	vab-10
WBGene00004470	15609.125	1.4409276200509298	0.00174673039794814	False	protein_coding	rps-1
WBGene00006727	15586.125	0.41483949490397604	0.723729979362684	False	protein_coding	ubq-1
WBGene00044944	14974.625	-1.23595642762062	0.00607427278466583	False	snoRNA	NA
WBGene00010962	14790.875	0.6253785349382031	0.39283135085080495	False	protein_coding	ctc-3
WBGene00019540	14709.0	1.4839867351163603	0.0029711887076460802	False	protein_coding	NA
WBGene00000064	14497.125	0.6541359295630711	0.391403849650952	False	protein_coding	act-2
WBGene00045238	14375.625	-0.8274423994288679	0.233212785885275	False	ncRNA	NA
WBGene00010967	14351.875	-0.022884921945012997	0.994749691218258	False	protein_coding	nduo-5
WBGene00006820	14208.0	0.18260186106606896	0.923092468892142	False	protein_coding	unc-89
WBGene00045162	14187.125	-0.48565777812895	0.671657583810652	False	snoRNA	NA
WBGene00015102	13990.75	0.0149536248715144	0.9951082303651569	False	protein_coding	cpg-2
WBGene00044943	13732.0	-1.25623451165289	0.0125979534486326	False	snoRNA	NA
WBGene00006650	13700.75	0.390248260647526	0.737742192821794	False	ncRNA	tts-1
WBGene00004413	13669.875	1.38387063116756	0.0036890419599227603	False	protein_coding	rpl-2
WBGene00000698	13310.75	1.5230086507646599	0.00384570368085684	False	protein_coding	col-124
WBGene00008920	13172.25	0.48455955982068205	0.6456121148598759	False	protein_coding	eef-1G
WBGene00016405	13105.75	-0.0705945990061694	0.984334961045249	False	protein_coding	hecd-1
WBGene00045119	12809.125	3.1337973463030697	0.207020392291233	False	ncRNA	NA
WBGene00004143	12744.375	0.26083197760611604	0.8464386008917271	False	protein_coding	pqn-59
WBGene00007463	12549.125	0.542717821283577	0.525780599519705	False	protein_coding	vgln-1
WBGene00004476	12496.125	0.8157781351559709	0.16655201700228603	False	protein_coding	rps-7
WBGene00018898	12466.25	0.260099642806037	0.853572389545418	False	protein_coding	NA
WBGene00045164	12442.25	-0.45838466580252507	0.68906710878187	False	snoRNA	NA
WBGene00014593	12389.5	-0.9209830559627851	0.10749930776562501	False	snRNA	NA
WBGene00006439	12379.125	0.560491072432173	0.594889553653995	False	protein_coding	ant-1.1
WBGene00003777	12333.5	0.25533240559986103	0.8533163480371809	False	protein_coding	nmy-2
WBGene00004469	12176.875	0.8618863384563441	0.16400825865315602	False	protein_coding	rps-0
WBGene00045138	11679.875	-0.483983619152835	0.6955718758984331	False	snoRNA	NA
WBGene00006754	11627.375	0.6334514369380511	0.38885543908511	False	protein_coding	unc-15
WBGene00004415	11448.625	0.670405046910773	0.388185862908728	False	protein_coding	rpl-4
WBGene00220238	11399.625	0.33043695373848603	0.7952543301622321	False	snoRNA	NA
WBGene00002280	11354.25	0.30155151601997804	0.8482904431133759	False	protein_coding	let-2
WBGene00004736	11339.75	0.3570599032154871	0.7832872350420241	False	protein_coding	sca-1
WBGene00010785	11153.625	0.0669646354374181	0.986016833315295	False	protein_coding	top-2
WBGene00020097	11142.125	0.29413108889828493	0.8194433551292041	False	protein_coding	larp-1
WBGene00014529	11085.5	5.77049944672462	0.00284059157077133	False	tRNA	NA
WBGene00011629	11074.125	0.0110242608489059	0.996791090882898	False	protein_coding	NA
WBGene00014279	11026.375	6.533482920760549	0.000900362135438993	False	tRNA	NA
WBGene00014280	11024.625	7.494526929924259	0.000194036746700739	False	tRNA	NA
WBGene00014377	11024.375	7.308838828673349	0.000280425508015467	False	tRNA	NA
WBGene00014281	11023.875	7.68708944583877	0.000150001543116201	False	tRNA	NA
WBGene00045170	10860.625	-0.278196939547683	0.8547050996941	False	snoRNA	NA
WBGene00196056	10859.625	-0.27805085720907896	0.854711577582123	False	ncRNA	NA
WBGene00045169	10859.5	-0.27795237638855896	0.854841442864521	False	ncRNA	NA
WBGene00007027	10842.25	0.35484044765114503	0.733968413233505	False	protein_coding	ssl-1
WBGene00010965	10719.375	0.4148171336349	0.748054846361775	False	protein_coding	NA
WBGene00045071	10435.5	-1.1992748535731201	0.0677055007785446	False	snoRNA	NA
WBGene00001875	10429.375	1.1664107446171001	0.0272298403913786	False	protein_coding	his-1
WBGene00004414	10338.5	0.7071947092065101	0.4602198847652079	False	protein_coding	rpl-3
WBGene00000609	10329.375	1.1460408876023402	0.0363809906786216	False	protein_coding	col-20
WBGene00009122	10323.125	0.690556851690136	0.42257827151634403	False	protein_coding	tct-1
WBGene00000479	10311.5	0.260397306559649	0.859828861604697	False	protein_coding	cgh-1
WBGene00009460	10248.0	0.0375335748826025	0.9921925954868291	False	protein_coding	ubr-5
WBGene00001919	10211.25	1.01453085636357	0.0487689749471698	False	protein_coding	his-45
WBGene00001929	10208.25	1.01356012343825	0.0490637259595678	False	protein_coding	his-55
WBGene00006537	10186.625	0.788944624642106	0.186591641798428	False	protein_coding	tbb-2
WBGene00023193	10178.5	-0.976394627641525	0.673258056022616	False	snoRNA	NA
WBGene00000214	10144.0	0.9485850715193052	0.125620687586192	False	protein_coding	asp-1
WBGene00004208	10127.75	-0.0211573807645953	0.994749691218258	False	protein_coding	ptc-1
WBGene00004495	9986.0	1.07146112497597	0.15105297985316699	False	protein_coding	rps-26
WBGene00004187	9978.125	-0.0243853175492939	0.9945364209069399	False	protein_coding	prp-8
WBGene00019466	9928.625	1.2321315819028602	0.0051963555358344295	False	protein_coding	tos-1
WBGene00022235	9919.75	0.105592279053307	0.9703478089352758	False	protein_coding	sqd-1
WBGene00001595	9895.625	1.00930432065602	0.156660448572581	False	protein_coding	gld-1
WBGene00011522	9482.875	0.18151270641881798	0.9252322176891591	False	protein_coding	srap-1
WBGene00007586	9420.625	-0.8764694238344141	0.281882413524922	False	protein_coding	ril-2
WBGene00000713	9307.875	1.04368221572658	0.0595316394102161	False	protein_coding	col-140
WBGene00022048	9306.875	0.23220470884010397	0.887435947915669	False	protein_coding	fln-1
WBGene00016650	9279.0	-0.0841302589483458	0.9778229983608749	False	protein_coding	ubr-4
WBGene00004167	9241.125	0.33040475448411	0.7940871780996701	False	protein_coding	pqn-87
WBGene00000751	9237.5	1.0747453787191599	0.0870461874665055	False	protein_coding	col-178
WBGene00002845	9224.875	-0.126556014119601	0.9530294982239491	False	protein_coding	let-711
WBGene00004424	9115.25	0.8628314918069879	0.183454439757053	False	protein_coding	rpl-12
WBGene00004416	9106.0	0.557343541735537	0.5588787780016939	False	protein_coding	rpl-5
WBGene00010419	9077.125	0.431752589549506	0.697410932686484	False	protein_coding	NA
WBGene00004471	9018.75	1.19436597600919	0.00174673039794814	False	protein_coding	rps-2
WBGene00002348	9002.5	0.738494086464663	0.289704436592616	False	protein_coding	myo-1
WBGene00011980	8961.5	-0.24217822439649	0.882253206715915	False	protein_coding	NA
WBGene00010963	8916.375	-0.0294733062104713	0.993485170232583	False	protein_coding	nduo-4
WBGene00008505	8701.375	0.29387749562764304	0.8362340322207511	False	protein_coding	NA
WBGene00023008	8592.0	5.29930709602392	0.00174673039794814	False	tRNA	NA
WBGene00023032	8591.25	5.24677733119844	0.0075786070659441	False	tRNA	NA
WBGene00023170	8589.75	5.05385672385156	0.0100324235719258	False	tRNA	NA
WBGene00014327	8587.625	4.889267503706639	0.0125030978765727	False	tRNA	NA
WBGene00023140	8585.75	5.473973575375901	0.00551069548630584	False	tRNA	NA
WBGene00014337	8585.25	5.25147556200177	0.007547591115718141	False	tRNA	NA
WBGene00014591	8584.125	5.0567101640545395	0.0100324235719258	False	tRNA	NA
WBGene00014328	8584.0	5.05859726871529	0.0100324235719258	False	tRNA	NA
WBGene00022973	8485.0	5.7604659057808805	0.0036890419599227603	False	tRNA	NA
WBGene00000754	8435.75	1.0295345990495899	0.0945766478366702	False	protein_coding	col-181
WBGene00000219	8396.375	0.8033982883978941	0.202466777804317	False	protein_coding	asp-6
WBGene00004130	8353.375	0.202383331364737	0.9046459145789041	False	protein_coding	ketn-1
WBGene00014095	8344.125	0.531200739074285	0.620428715281697	False	protein_coding	gdh-1
WBGene00007624	8253.25	-0.24881574093422604	0.878876895974757	False	protein_coding	hrde-1
WBGene00000473	8191.25	0.317820374747954	0.8202714046283421	False	protein_coding	cey-2
WBGene00018812	8178.75	-0.0450076314079424	0.989847311463316	False	protein_coding	sumv-2
WBGene00044936	8138.875	-0.468969106026471	0.597788469178106	False	snoRNA	NA
WBGene00004473	8093.5	0.9853421031880891	0.132436819996386	False	protein_coding	rps-4
WBGene00045126	8090.75	-0.9209564871070379	0.28390694334068395	False	snoRNA	NA
WBGene00045153	8037.0	-0.8315292786865541	0.099846101689863	False	snoRNA	NA
WBGene00045163	8031.5	-0.8828556965291842	0.150121060898918	False	snoRNA	NA
WBGene00011436	8027.125	0.0889955510033511	0.975828679026732	False	protein_coding	NA
WBGene00001937	8022.25	1.07041016792584	0.02391674325429	False	protein_coding	his-63
WBGene00004431	8008.25	0.6193683329201422	0.435453983169814	False	protein_coding	rpl-19
WBGene00006780	7973.625	-0.01039868484356	0.996791090882898	False	protein_coding	unc-44
WBGene00001263	7885.875	0.184575303838065	0.9319177487028779	False	protein_coding	emb-9
WBGene00001893	7855.875	1.01708006961392	0.0949252616368262	False	protein_coding	NA
WBGene00001895	7855.625	1.01823012216087	0.0946171155314204	False	protein_coding	NA
WBGene00001925	7855.625	1.01823012216087	0.0946171155314204	False	protein_coding	NA
WBGene00001927	7855.5	1.01687689251392	0.0948803868894622	False	protein_coding	NA
WBGene00045095	7833.5	0.5175460637356321	0.8458999418469821	False	ncRNA	mrpr-1
WBGene00010959	7741.625	0.0930657437221762	0.9776855095215319	False	protein_coding	nduo-1
WBGene00007028	7678.5	-0.267248419742541	0.8553215323258321	False	protein_coding	trr-1
WBGene00006725	7655.75	1.19320756377733	0.0140784150777854	False	protein_coding	ubl-1
WBGene00000114	7648.125	0.397252979802642	0.7494210285612071	False	protein_coding	alh-8
WBGene00004418	7626.875	0.582568307838742	0.570996322019565	False	protein_coding	rpl-7
WBGene00023020	7605.5	0.0379752125871879	0.9903030807691221	False	snoRNA	NA
WBGene00003514	7579.125	0.741004333905484	0.25448073718092	False	protein_coding	myo-2
WBGene00011867	7573.0	-0.0734662868422677	0.9828003687651801	False	protein_coding	chc-1
WBGene00004409	7557.625	1.5548428978773998	0.0142663311994469	False	protein_coding	rla-1
WBGene00004472	7543.625	0.71458545036384	0.38059756167006004	False	protein_coding	rps-3
WBGene00003085	7482.0	0.220051299414757	0.884870021673392	False	protein_coding	ccar-1
WBGene00002275	7437.375	-0.0201582362025701	0.994749691218258	False	protein_coding	lem-2
WBGene00197803	7435.0	0.6319425632618071	0.432461137029959	False	ncRNA	NA
WBGene00004417	7417.25	0.7056458983613231	0.402345902029795	False	protein_coding	rpl-6
WBGene00044933	7394.0	-0.899723815618589	0.116036699212809	False	snoRNA	NA
WBGene00001137	7375.0	-0.0124248468012411	0.9957590907660949	False	protein_coding	eat-6
WBGene00009342	7359.0	-0.11657540279442402	0.9595707309664799	False	protein_coding	fasn-1
WBGene00007042	7355.125	0.174947632926258	0.9271144112762522	False	protein_coding	pbrm-1
WBGene00000608	7295.625	1.2144882606484	0.0243544831990908	False	protein_coding	col-19
WBGene00015061	7283.125	-0.0577135173778908	0.9876085651506479	False	protein_coding	cpna-2
WBGene00014366	7230.5	-0.7314086578752579	0.7942074803803879	False	snRNA	NA
WBGene00014306	7230.25	-0.7308256477842979	0.78845591026413	False	snRNA	NA
WBGene00014367	7211.75	-0.7271190420272851	0.794846459589962	False	snRNA	NA
WBGene00002889	7201.0	-0.0841595837045659	0.9787883132632059	False	protein_coding	let-765
WBGene00000752	7183.5	1.02579045247867	0.11331725398465302	False	protein_coding	col-179
WBGene00007352	7161.0	0.22131811167309198	0.8806190956221801	False	protein_coding	cdc-48.1
WBGene00004475	7148.875	0.917970371466095	0.123589337564285	False	protein_coding	rps-6
WBGene00014633	7098.5	-0.7259356351217758	0.788999320347479	False	snRNA	NA
WBGene00014631	7069.5	-0.7368248635018991	0.784836147660854	False	snRNA	NA
WBGene00016977	7059.875	0.292331498389907	0.80361839488581	False	protein_coding	akap-1
WBGene00219782	7039.125	0.170023519096959	0.923092468892142	False	snoRNA	NA
WBGene00021068	7036.5	0.0698148866010016	0.985636982753886	False	protein_coding	NA
WBGene00004132	7000.125	0.511841009324618	0.589473808627973	False	protein_coding	ifet-1
WBGene00002978	6986.625	0.6064958643516489	0.43127809827904	False	protein_coding	lev-11
WBGene00000376	6973.625	-0.15391136288637	0.983851571494303	False	protein_coding	ccr-4
WBGene00000696	6946.75	1.13051296466542	0.0479762843752166	False	protein_coding	NA
WBGene00045167	6913.125	0.5951428543412061	0.530482348066014	False	snoRNA	NA
WBGene00000366	6874.375	0.0312153808690612	0.992855409342697	False	protein_coding	cbp-1
WBGene00004855	6874.0	-0.16925300169698998	0.9355776692348551	False	protein_coding	sma-1
WBGene00003060	6825.75	0.0278529034187486	0.993485170232583	False	protein_coding	lpd-3
WBGene00001935	6804.0	0.41377531848039595	0.7301078668193092	False	protein_coding	his-61
WBGene00012896	6800.25	0.139562714254635	0.942711788336843	False	protein_coding	snrp-200
WBGene00016194	6767.25	0.214033374920462	0.89263062593016	False	protein_coding	NA
WBGene00011240	6746.625	-0.10327262434193199	0.9696290900328979	False	protein_coding	NA
WBGene00006803	6740.0	0.051580017037107004	0.9894549548938342	False	protein_coding	unc-70
WBGene00001386	6727.5	0.822175505021777	0.240255958795289	False	protein_coding	far-2
WBGene00004429	6726.0	0.974793857561295	0.0921323207155594	False	protein_coding	rpl-17
WBGene00011304	6699.875	-0.0379296552505469	0.991307314338558	False	protein_coding	mnk-1
WBGene00018519	6675.875	0.816258113785797	0.233212785885275	False	protein_coding	NA
WBGene00001924	6611.25	0.6681304943616669	0.388185862908728	False	protein_coding	his-50
WBGene00001902	6611.25	0.6681304943616669	0.388185862908728	False	protein_coding	NA
WBGene00010204	6577.375	1.0026607584094	0.0635709873515161	False	protein_coding	NA
WBGene00003795	6555.0	0.404435578287387	0.718691990851288	False	protein_coding	npp-9
WBGene00000781	6511.875	0.940526598107038	0.0800317649208508	False	protein_coding	cpr-1
WBGene00019940	6499.375	0.22131188175746802	0.891431973865791	False	protein_coding	npp-21
WBGene00002066	6471.625	0.32737499645547496	0.7678181437593969	False	protein_coding	ifg-1
WBGene00014495	6469.75	4.898575315733139	0.0131739006860215	False	tRNA	NA
WBGene00014496	6468.875	4.8983773436299005	0.0131739006860215	False	tRNA	NA
WBGene00014494	6468.875	4.8983773436299005	0.0131739006860215	False	tRNA	NA
WBGene00014493	6468.375	4.89626905877888	0.0131739006860215	False	tRNA	NA
WBGene00010556	6457.125	0.40940926338409	0.709344517428693	False	protein_coding	rack-1
WBGene00017317	6442.5	0.95959718658115	0.621348745076898	False	protein_coding	attf-2
WBGene00002265	6433.25	0.548681408034149	0.578460897257134	False	protein_coding	lec-2
WBGene00000802	6418.5	0.825807628489573	0.202598557240481	False	protein_coding	crt-1
WBGene00004439	6412.75	0.9501589376429871	0.11374851275241402	False	protein_coding	rpl-25.2
WBGene00002077	6411.25	-0.0922554881167727	0.9776855095215319	False	protein_coding	imb-3
WBGene00004436	6411.125	1.29024264911504	0.0123319631703818	False	protein_coding	rpl-24.1
WBGene00008218	6364.125	0.100610125946207	0.9776032590545741	False	protein_coding	nasp-2
WBGene00004984	6337.125	0.00528509326348634	0.9989299739072719	False	protein_coding	spn-4
WBGene00002027	6251.75	0.0491170927346014	0.9894549548938342	False	protein_coding	hsr-9
WBGene00004204	6216.5	0.4785712717688929	0.587152301889784	False	protein_coding	swsn-4
WBGene00045074	6215.0	-0.338570707700496	0.835137770675191	False	snoRNA	NA
WBGene00001877	6143.5	0.508430793616002	0.641003842226106	False	protein_coding	his-3
WBGene00022029	6141.875	-0.394444707709964	0.738303774754756	False	protein_coding	NA
WBGene00000656	6096.875	1.5066708953049999	0.00161459007814421	False	protein_coding	NA
WBGene00011480	6078.5	0.21228173348691	0.8863514272539541	False	protein_coding	enpl-1
WBGene00010960	5993.375	0.0259444457341325	0.9945364209069399	False	protein_coding	atp-6
WBGene00045176	5954.875	-1.1100387958983602	0.0195381975351658	False	snoRNA	NA
WBGene00000868	5927.75	-0.426610871524644	0.68906710878187	False	protein_coding	cyb-3
WBGene00000733	5897.0	0.38507743904023795	0.7901906263198559	False	protein_coding	col-160
WBGene00004374	5891.625	0.0252263815214007	0.994749691218258	False	protein_coding	rme-2
WBGene00004488	5876.25	0.33219104455127696	0.82871269035052	False	protein_coding	rps-19
WBGene00004433	5869.0	0.9362088252445491	0.16667015086664003	False	protein_coding	rpl-21
WBGene00004421	5853.875	0.5068605851825999	0.659528602124974	False	protein_coding	rpl-10
WBGene00000898	5821.5	0.0037476323983644103	0.999369498315268	False	protein_coding	daf-2
WBGene00000496	5814.5	0.117083540680413	0.967217101153667	False	protein_coding	chs-1
WBGene00002637	5814.0	0.34235859354417303	0.7741691002652858	False	protein_coding	let-418
WBGene00045367	5812.75	-0.47065655200301604	0.6760472412505789	False	snoRNA	NA
WBGene00003371	5801.25	0.5640594445357261	0.573985634138887	False	protein_coding	mlc-3
WBGene00006941	5756.75	0.0542186067445251	0.9885757840802499	False	protein_coding	wnk-1
WBGene00021350	5748.125	0.517850265115781	0.67029817115206	False	protein_coding	NA
WBGene00011232	5739.5	0.505254571176175	0.585852547778544	False	protein_coding	pck-2
WBGene00044927	5726.75	-0.612582413406791	0.8322811352843771	False	snRNA	NA
WBGene00194996	5724.75	-0.6690237691262011	0.7940871780996701	False	snRNA	NA
WBGene00002717	5705.125	-0.246868035639084	0.851977068781011	False	protein_coding	let-526
WBGene00010260	5698.25	0.0421024631675088	0.9913637608188249	False	protein_coding	ddx-17
WBGene00001259	5651.125	0.320894695954671	0.803141688036887	False	protein_coding	emb-5
WBGene00002344	5632.0	1.08671280183887	0.0127818043852367	False	protein_coding	let-70
WBGene00006801	5620.375	-0.100403238186514	0.9733653755928481	False	protein_coding	unc-68
WBGene00021351	5595.125	0.389301299663364	0.710990779137997	False	protein_coding	eif-2alpha
WBGene00045121	5541.5	-1.50702972543553	0.00174673039794814	False	snoRNA	NA
WBGene00003242	5530.125	0.3816218027290879	0.7494210285612071	False	protein_coding	mig-6
WBGene00004076	5529.75	-0.0912109035819998	0.9776855095215319	False	protein_coding	pod-2
WBGene00020915	5520.0	0.60650269602155	0.336203390196226	False	protein_coding	nol-5
WBGene00018237	5517.625	0.511555485332314	0.61728316763012	False	protein_coding	irg-7
WBGene00045373	5452.75	-1.20646156256179	0.0827708530791393	False	snoRNA	NA
WBGene00023012	5419.75	6.123398305235031	2.4361762822846202e-26	False	tRNA	NA
WBGene00006406	5406.5	0.00146243491303411	0.999671962142653	False	protein_coding	srgp-1
WBGene00009772	5392.375	0.191527831539878	0.9176248937724191	False	protein_coding	ztf-7
WBGene00014303	5392.25	4.08416509435442	0.0452960957727857	False	tRNA	NA
WBGene00022974	5391.875	4.0852648643422995	0.0452857329465158	False	tRNA	NA
WBGene00023095	5391.625	4.67022558455964	0.0238466808010751	False	tRNA	NA
WBGene00022975	5391.5	5.66905191234478	0.00796620043633677	False	tRNA	NA
WBGene00014282	5389.625	4.76271358197357	0.00550701635501959	False	tRNA	NA
WBGene00023037	5388.875	5.6695316235613005	0.00796620043633677	False	tRNA	NA
WBGene00003776	5385.5	0.20797872042661	0.9063079678153171	False	protein_coding	nmy-1
WBGene00020808	5385.25	0.8493824970918471	0.161494265657975	False	protein_coding	clik-1
WBGene00022500	5357.75	0.18892527510065696	0.9176248937724191	False	protein_coding	lfi-1
WBGene00004951	5356.875	-0.184881608329436	0.923092468892142	False	protein_coding	spc-1
WBGene00009888	5345.5	0.569350338125795	0.444608802592183	False	protein_coding	NA
WBGene00006595	5317.75	0.525498285699799	0.49909687706629796	False	protein_coding	top-1
WBGene00045157	5306.0	-0.33890577408033506	0.7940871780996701	False	snoRNA	NA
WBGene00019322	5273.25	0.65436270681795	0.39839539921838296	False	protein_coding	ahcy-1
WBGene00012615	5248.125	1.21860217189574	0.0155939015029182	False	protein_coding	dct-16
WBGene00003026	5224.875	0.0169267341944777	0.994749691218258	False	protein_coding	lin-41
WBGene00009661	5218.25	-0.00928370923827885	0.997291911337203	False	protein_coding	patr-1
WBGene00003210	5198.0	0.384850165008405	0.7494210285612071	False	protein_coding	mel-28
WBGene00004430	5174.5	0.722276573707727	0.30394647634501504	False	protein_coding	rpl-18
WBGene00003153	5168.25	-0.0380729696018561	0.9913637608188249	False	protein_coding	mca-3
WBGene00001423	5165.75	0.712212841243465	0.401484584445508	False	protein_coding	fib-1
WBGene00023183	5149.0	-0.41806066469172404	0.7940871780996701	False	snoRNA	NA
