sample_name	DOG_length	gene_id_name	DOG_start_local	DOG_end_local	chr	strand	TYPE	Enrichment	Treatment
N2HS_J2A	600	WBGene00000879	15190926	15191296	V	+	DOG	J2	HS
N2HS_J2A	600	WBGene00001922	11325222	11325822	IV	+	DOG	J2	HS
N2HS_J2A	600	WBGene00220032	11083243	11083735	IV	+	DOG	J2	HS
N2HS_J2A	600	WBGene00219826	6692079	6692679	II	+	DOG	J2	HS
N2HS_J2A	600	WBGene00021764	1973882	1974482	I	+	DOG	J2	HS
N2HS_J2A	600	WBGene00012718	13119042	13119642	III	+	DOG	J2	HS
N2HS_J2A	600	WBGene00017245	2793471	2794071	II	+	DOG	J2	HS
N2HS_J2A	600	WBGene00220163	11238559	11239159	III	+	DOG	J2	HS
N2HS_J2A	600	WBGene00219838	5916938	5917538	III	+	DOG	J2	HS
N2HS_J2A	600	WBGene00001879	8535662	8536262	V	+	DOG	J2	HS
N2HS_J2A	600	WBGene00020757	881506	882106	III	+	DOG	J2	HS
N2HS_J2A	600	WBGene00009180	14407905	14408505	II	+	DOG	J2	HS
N2HS_J2A	500	WBGene00001755	4883358	4883749	II	+	DOG	J2	HS
N2HS_J2A	500	WBGene00014954	16928999	16929167	V	+	DOG	J2	HS
N2HS_J2A	500	WBGene00009936	15297544	15298044	X	+	DOG	J2	HS
N2HS_J2A	500	WBGene00003332	11792542	11793042	X	+	DOG	J2	HS
N2HS_J2A	500	WBGene00022139	1883639	1884139	I	+	DOG	J2	HS
N2HS_J2A	500	WBGene00050197	14035597	14036000	IV	+	DOG	J2	HS
N2HS_J2A	500	WBGene00017587	3657732	3658232	II	+	DOG	J2	HS
N2HS_J2A	500	WBGene00013427	11609082	11609582	III	+	DOG	J2	HS
N2HS_J2A	500	WBGene00171269	14037809	14038024	IV	+	DOG	J2	HS
N2HS_J2A	500	WBGene00004443	13882620	13882734	IV	+	DOG	J2	HS
N2HS_J2A	500	WBGene00016576	3002411	3002513	II	+	DOG	J2	HS
N2HS_J2A	500	WBGene00018581	6596231	6596731	I	+	DOG	J2	HS
N2HS_J2A	500	WBGene00220246	9122693	9123193	I	+	DOG	J2	HS
N2HS_J2A	500	WBGene00007914	8336144	8336644	I	+	DOG	J2	HS
N2HS_J2A	500	WBGene00014126	11584859	11585358	I	+	DOG	J2	HS
N2HS_J2A	400	WBGene00021406	14926	15326	IV	+	DOG	J2	HS
N2HS_J2A	400	WBGene00007637	11616244	11616644	I	+	DOG	J2	HS
N2HS_J2A	400	WBGene00195155	13853727	13854127	I	+	DOG	J2	HS
N2HS_J2A	400	WBGene00220004	3415924	3416324	I	+	DOG	J2	HS
N2HS_J2A	400	WBGene00007479	14712800	14713200	II	+	DOG	J2	HS
N2HS_J2A	400	WBGene00004413	20480846	20481246	V	+	DOG	J2	HS
N2HS_J2A	400	WBGene00220236	11635327	11635727	II	+	DOG	J2	HS
N2HS_J2A	400	WBGene00013260	12227265	12227665	II	+	DOG	J2	HS
N2HS_J2A	400	WBGene00019535	4179531	4179931	IV	+	DOG	J2	HS
N2HS_J2A	400	WBGene00046822	16625610	16626010	IV	+	DOG	J2	HS
N2HS_J2A	400	WBGene00201383	10399056	10399456	I	+	DOG	J2	HS
N2HS_J2A	300	WBGene00202033	8270347	8270567	II	+	DOG	J2	HS
N2HS_J2A	300	WBGene00200765	5678529	5678829	II	+	DOG	J2	HS
N2HS_J2A	300	WBGene00012730	14089119	14089419	II	+	DOG	J2	HS
N2HS_J2A	300	WBGene00015514	7791375	7791675	II	+	DOG	J2	HS
N2HS_J2A	300	WBGene00194892	14412218	14412518	II	+	DOG	J2	HS
N2HS_J2A	300	WBGene00015731	2422895	2423195	V	+	DOG	J2	HS
N2HS_J2A	300	WBGene00004513	15071033	15071333	I	+	DOG	J2	HS
N2HS_J2A	300	WBGene00199697	11670094	11670394	I	+	DOG	J2	HS
N2HS_J2A	300	WBGene00016458	10819963	10820263	I	+	DOG	J2	HS
N2HS_J2A	300	WBGene00170519	16277642	16277942	IV	+	DOG	J2	HS
N2HS_J2A	300	WBGene00012640	13456346	13456646	IV	+	DOG	J2	HS
N2HS_J2A	300	WBGene00007870	12931514	12931814	IV	+	DOG	J2	HS
N2HS_J2A	300	WBGene00003827	7915184	7915291	IV	+	DOG	J2	HS
N2HS_J2A	300	WBGene00009527	12661247	12661547	X	+	DOG	J2	HS
N2HS_J2A	300	WBGene00199258	5841361	5841592	X	+	DOG	J2	HS
N2HS_J2A	300	WBGene00022745	4147662	4147962	X	+	DOG	J2	HS
N2HS_J2A	300	WBGene00194981	12387721	12387891	III	+	DOG	J2	HS
N2HS_J2A	300	WBGene00014264	11792853	11793153	III	+	DOG	J2	HS
N2HS_J2A	300	WBGene00009654	10518391	10518691	III	+	DOG	J2	HS
N2HS_J2A	300	WBGene00200397	9807783	9808083	III	+	DOG	J2	HS
N2HS_J2A	300	WBGene00007922	3467687	3467987	III	+	DOG	J2	HS
N2HS_J2A	300	WBGene00019241	911214	911514	V	+	DOG	J2	HS
N2HS_J2A	300	WBGene00044131	2531174	2531474	V	+	DOG	J2	HS
N2HS_J2A	300	WBGene00013155	14997444	14997744	II	+	DOG	J2	HS
N2HS_J2A	300	WBGene00007062	18060708	18061008	V	+	DOG	J2	HS
N2HS_J2A	300	WBGene00077466	17117981	17118154	V	+	DOG	J2	HS
N2HS_J2A	300	WBGene00013606	16814563	16814863	V	+	DOG	J2	HS
N2HS_J2A	300	WBGene00014407	16338620	16338920	V	+	DOG	J2	HS
N2HS_J2A	300	WBGene00001875	16043013	16043313	V	+	DOG	J2	HS
N2HS_J2A	300	WBGene00199808	15515595	15515895	V	+	DOG	J2	HS
N2HS_J2A	300	WBGene00200167	12558191	12558491	V	+	DOG	J2	HS
N2HS_J2A	300	WBGene00003762	11616829	11617129	V	+	DOG	J2	HS
N2HS_J2A	300	WBGene00022406	7926756	7927056	V	+	DOG	J2	HS
N2HS_J2A	300	WBGene00005814	7419828	7420128	V	+	DOG	J2	HS
N2HS_J2A	300	WBGene00022193	2622709	2623009	III	+	DOG	J2	HS
N2HS_J2A	200	WBGene00022366	1376409	1376609	I	+	DOG	J2	HS
N2HS_J2A	200	WBGene00220217	906481	906681	I	+	DOG	J2	HS
N2HS_J2A	200	WBGene00004464	4177271	4177471	I	+	DOG	J2	HS
N2HS_J2A	200	WBGene00022025	658810	659010	I	+	DOG	J2	HS
N2HS_J2A	200	WBGene00013213	14255705	14255905	II	+	DOG	J2	HS
N2HS_J2A	200	WBGene00006977	9004839	9005039	III	+	DOG	J2	HS
N2HS_J2A	200	WBGene00046797	16531118	16531318	IV	+	DOG	J2	HS
N2HS_J2A	200	WBGene00012358	11091616	11091816	III	+	DOG	J2	HS
N2HS_J2A	200	WBGene00011269	10839451	10839651	III	+	DOG	J2	HS
N2HS_J2A	200	WBGene00007966	3848341	3848541	III	+	DOG	J2	HS
N2HS_J2A	200	WBGene00011561	10339440	10339640	III	+	DOG	J2	HS
N2HS_J2A	200	WBGene00003229	134065	134265	I	+	DOG	J2	HS
N2HS_J2A	200	WBGene00022497	1215293	1215493	III	+	DOG	J2	HS
N2HS_J2A	200	WBGene00021817	3131399	3131599	III	+	DOG	J2	HS
N2HS_J2A	200	WBGene00015228	10653043	10653243	I	+	DOG	J2	HS
N2HS_J2A	200	WBGene00017287	5347013	5347213	II	+	DOG	J2	HS
N2HS_J2A	200	WBGene00045127	11960959	11961159	II	+	DOG	J2	HS
N2HS_J2A	200	WBGene00021382	10860769	10860969	I	+	DOG	J2	HS
N2HS_J2A	200	WBGene00014309	8789716	8789916	II	+	DOG	J2	HS
N2HS_J2A	200	WBGene00007022	10301888	10302088	II	+	DOG	J2	HS
N2HS_J2A	200	WBGene00006530	10920202	10920402	II	+	DOG	J2	HS
N2HS_J2A	200	WBGene00009692	11761853	11762053	II	+	DOG	J2	HS
N2HS_J2A	200	WBGene00009656	11784086	11784286	II	+	DOG	J2	HS
N2HS_J2A	200	WBGene00013094	13875423	13875623	II	+	DOG	J2	HS
N2HS_J2A	200	WBGene00047652	16135432	16135632	IV	+	DOG	J2	HS
N2HS_J2A	200	WBGene00009182	14410836	14411036	II	+	DOG	J2	HS
N2HS_J2A	200	WBGene00167633	16053026	16053226	IV	+	DOG	J2	HS
N2HS_J2A	200	WBGene00202343	15426806	15427006	X	+	DOG	J2	HS
N2HS_J2A	200	WBGene00002221	7800252	7800452	IV	+	DOG	J2	HS
N2HS_J2A	200	WBGene00200630	7845868	7846068	IV	+	DOG	J2	HS
N2HS_J2A	200	WBGene00003638	15716444	15716644	X	+	DOG	J2	HS
N2HS_J2A	200	WBGene00166243	11401984	11402184	IV	+	DOG	J2	HS
N2HS_J2A	200	WBGene00045117	14477622	14477822	X	+	DOG	J2	HS
N2HS_J2A	200	WBGene00007736	12474889	12475089	IV	+	DOG	J2	HS
N2HS_J2A	200	WBGene00012299	12295311	12295511	X	+	DOG	J2	HS
N2HS_J2A	200	WBGene00011418	12482426	12482626	IV	+	DOG	J2	HS
N2HS_J2A	200	WBGene00007956	11569531	11569731	X	+	DOG	J2	HS
N2HS_J2A	200	WBGene00170574	13602484	13602674	IV	+	DOG	J2	HS
N2HS_J2A	200	WBGene00050206	14037160	14037360	IV	+	DOG	J2	HS
N2HS_J2A	200	WBGene00008748	10694461	10694661	X	+	DOG	J2	HS
N2HS_J2A	200	WBGene00014508	10132750	10132950	X	+	DOG	J2	HS
N2HS_J2A	200	WBGene00199051	6744601	6744801	X	+	DOG	J2	HS
N2HS_J2A	200	WBGene00196263	4810245	4810445	X	+	DOG	J2	HS
N2HS_J2A	200	WBGene00004010	11136380	11136580	III	+	DOG	J2	HS
N2HS_J2A	200	WBGene00022569	3211181	3211381	II	+	DOG	J2	HS
N2HS_J2A	200	WBGene00012559	12941069	12941269	III	+	DOG	J2	HS
N2HS_J2A	200	WBGene00023125	2531434	2531634	X	+	DOG	J2	HS
N2HS_J2A	200	WBGene00006863	3540940	3541140	X	+	DOG	J2	HS
N2HS_J2A	200	WBGene00005292	3124899	3125099	II	+	DOG	J2	HS
N2HS_J2A	200	WBGene00021456	732513	732713	II	+	DOG	J2	HS
N2HS_J2A	200	WBGene00012665	19199080	19199280	V	+	DOG	J2	HS
N2HS_J2A	200	WBGene00008144	14691861	14692061	V	+	DOG	J2	HS
N2HS_J2A	200	WBGene00014408	16341851	16342051	V	+	DOG	J2	HS
N2HS_J2A	200	WBGene00235160	5587418	5587618	V	+	DOG	J2	HS
N2HS_J2A	200	WBGene00235159	5588177	5588377	V	+	DOG	J2	HS
N2HS_J2A	200	WBGene00015366	5183717	5183917	V	+	DOG	J2	HS
N2HS_J2A	200	WBGene00017930	6040582	6040782	V	+	DOG	J2	HS
N2HS_J2A	200	WBGene00003766	3988312	3988512	V	+	DOG	J2	HS
N2HS_J2A	200	WBGene00201625	12554637	12554837	V	+	DOG	J2	HS
N2HS_J2A	200	WBGene00017499	2330930	2331130	V	+	DOG	J2	HS
